year,batter,name,signal,luck_score,april_woba,april_xwoba,outcome_woba,woba_change,outcome,correct,april_pa,outcome_pa
2024,678882,Ceddanne Rafaela,NEUTRAL,0.0179,0.262890625,0.2745640663437134,0.33938356164383565,0.07649293664383566,IMPROVED,False,128,292
2024,664034,Ty France,NEUTRAL,0.0174,0.30862068965517236,0.35482778306964013,0.3088607594936709,0.00024006983849855779,FLAT,False,116,237
2024,660271,Shohei Ohtani,NEUTRAL,0.0171,0.4229299363057325,0.4703638400132451,0.4343283582089552,0.01139842190322271,FLAT,False,157,335
2024,621020,Dansby Swanson,NEUTRAL,0.0167,0.29060150375939847,0.3317869013087051,0.27902621722846443,-0.011575286530934037,FLAT,False,133,267
2024,595879,Javier Báez,NEUTRAL,0.0157,0.24675925925925923,0.27523774625667274,0.2120805369127517,-0.03467872234650754,DECLINED,False,108,149
2024,673490,Ha-Seong Kim,NEUTRAL,0.0157,0.31056338028169017,0.30877656358776545,0.32508710801393725,0.014523727732247083,FLAT,False,142,287
2024,694384,Nolan Schanuel,NEUTRAL,0.0157,0.30566037735849055,0.30029156730919754,0.3422222222222222,0.03656184486373165,IMPROVED,False,106,315
2024,680869,Zack Gelof,NEUTRAL,0.0143,0.25963302752293577,0.28035909740121884,0.276219512195122,0.016586484672186208,IMPROVED,False,109,246
2024,682998,Corbin Carroll,NEUTRAL,0.0137,0.3,0.2996693014645626,0.31796875,0.017968750000000033,IMPROVED,False,145,320
2024,593871,Jorge Polanco,NEUTRAL,0.0136,0.30703703703703705,0.301914654743083,0.2970238095238095,-0.01001322751322753,FLAT,False,135,168
2024,592626,Joc Pederson,NEUTRAL,0.0135,0.35434782608695653,0.38697604443916883,0.386936936936937,0.03258911084998045,IMPROVED,False,92,222
2024,657077,Alex Verdugo,NEUTRAL,0.0132,0.3466165413533835,0.348530252158878,0.2762195121951219,-0.07039702915826157,DECLINED,False,133,328
2024,457705,Andrew McCutchen,NEUTRAL,0.013,0.2904761904761905,0.3163353283372629,0.33685064935064934,0.046374458874458846,IMPROVED,False,105,308
2024,669707,Jared Triolo,NEUTRAL,0.0129,0.27755905511811024,0.2948588427649379,0.2796610169491525,0.002101961831042276,FLAT,False,127,177
2024,543760,Marcus Semien,NEUTRAL,0.0124,0.36462585034013606,0.37202350027410636,0.31517341040462427,-0.049452439935511794,DECLINED,False,147,346
2024,664023,Ian Happ,NEUTRAL,0.0116,0.2881679389312977,0.30312429265686425,0.3601587301587302,0.07199079122743246,IMPROVED,False,131,315
2024,667670,Brent Rooker,NEUTRAL,0.0115,0.3436046511627907,0.33167143627786966,0.42562893081761005,0.08202427965481934,IMPROVED,False,86,318
2024,656305,Matt Chapman,NEUTRAL,0.0111,0.2937956204379562,0.3030969417774385,0.3626488095238095,0.0688531890858533,IMPROVED,False,137,336
2024,676059,Jordan Westburg,NEUTRAL,0.0111,0.37905982905982905,0.42599076928055435,0.34134615384615385,-0.03771367521367519,DECLINED,False,117,312
2024,641487,J.P. Crawford,NEUTRAL,0.0106,0.3084070796460177,0.30631121972425335,0.2974895397489539,-0.010917539897063788,FLAT,False,113,239
2024,502671,Paul Goldschmidt,NEUTRAL,0.0097,0.28561151079136693,0.3263732103565433,0.31478658536585363,0.029175074574486703,IMPROVED,False,139,328
2024,669289,Santiago Espinal,NEUTRAL,0.0093,0.25121951219512195,0.2505805665800866,0.320625,0.06940548780487804,IMPROVED,False,82,160
2024,665804,Miguel Amaya,NEUTRAL,0.0079,0.27592592592592596,0.28716098792353484,0.2554878048780488,-0.020438121047877178,DECLINED,False,81,164
2024,701538,Jackson Merrill,NEUTRAL,0.0076,0.31956521739130433,0.3369439749627209,0.34843205574912894,0.02886683835782461,IMPROVED,False,115,287
2024,650559,Bryan De La Cruz,NEUTRAL,0.0071,0.32321428571428573,0.35923801428043767,0.31169230769230766,-0.011521978021978074,FLAT,False,140,325
2024,592273,Brandon Drury,NEUTRAL,0.0068,0.2922018348623853,0.3102662253875157,0.22767857142857142,-0.0645232634338139,DECLINED,False,109,112
2024,660821,Jesús Sánchez,NEUTRAL,0.0066,0.31144578313253013,0.33540846826210824,0.31566037735849056,0.004214594225960433,FLAT,False,83,265
2024,624413,Pete Alonso,NEUTRAL,0.0065,0.3503496503496504,0.32810581378781495,0.3416176470588235,-0.00873200329082685,FLAT,False,143,340
2024,608070,José Ramírez,NEUTRAL,0.0064,0.32321428571428573,0.2888439260511035,0.3824074074074074,0.059193121693121686,IMPROVED,False,140,324
2024,642731,Thairo Estrada,NEUTRAL,0.0064,0.28057851239669424,0.2767052885947303,0.27121848739495796,-0.009360025001736272,FLAT,False,121,238
2024,664728,Kyle Isbel,NEUTRAL,0.0064,0.2904255319148936,0.28112210437982343,0.30209424083769637,0.01166870892280275,FLAT,False,94,191
2024,676914,Davis Schneider,NEUTRAL,0.0062,0.32298850574712645,0.3509871211828368,0.28962264150943395,-0.0333658642376925,DECLINED,False,87,265
2024,686823,Will Brennan,NEUTRAL,0.0062,0.33177083333333335,0.32051599506295675,0.3045180722891566,-0.027252761044176732,DECLINED,False,96,166
2024,672275,Patrick Bailey,NEUTRAL,0.0061,0.3127551020408163,0.3555415626736969,0.31852678571428567,0.005771683673469363,FLAT,False,98,224
2024,608324,Alex Bregman,NEUTRAL,0.0056,0.30330578512396694,0.2805838566655632,0.34183673469387754,0.0385309495699106,IMPROVED,False,121,343
2024,650333,Luis Arraez,NEUTRAL,0.0049,0.3357638888888889,0.32378719557009816,0.32223926380368095,-0.013524625085207964,FLAT,False,144,326
2024,677587,Brayan Rocchio,NEUTRAL,0.0043,0.2792452830188679,0.29183166577298614,0.2776699029126214,-0.0015753801062465267,FLAT,False,106,206
2024,663656,Kyle Tucker,NEUTRAL,0.0029,0.42464285714285716,0.42668316064871115,0.4130769230769231,-0.011565934065934036,FLAT,False,140,130
2024,650490,Yandy Díaz,NEUTRAL,0.0025,0.321875,0.2927659850367577,0.3485342019543974,0.02665920195439736,IMPROVED,False,144,307
2024,592663,J.T. Realmuto,NEUTRAL,0.002,0.31422764227642275,0.32111323875928605,0.322027972027972,0.007800329751549262,FLAT,False,123,143
2024,677951,Bobby Witt Jr.,NEUTRAL,0.0005,0.39623287671232876,0.4192764584757129,0.4384502923976608,0.04221741568533205,IMPROVED,False,146,342
2024,665862,Jazz Chisholm Jr.,NEUTRAL,0.0003,0.31115384615384617,0.3152881024017832,0.34432515337423314,0.03317130722038697,IMPROVED,False,130,326
2024,643396,Isiah Kiner-Falefa,NEUTRAL,-0.0005,0.33883495145631065,0.3544643110709515,0.3603626943005181,0.021527742844207443,IMPROVED,False,103,193
2024,665742,Juan Soto,NEUTRAL,-0.0006,0.4374213836477987,0.4523423024761057,0.44052478134110784,0.00310339769330914,FLAT,False,159,343
2024,642350,Jose Siri,NEUTRAL,-0.0026,0.25871559633027524,0.29902653865096696,0.3011013215859031,0.04238572525562784,IMPROVED,False,109,227
2024,624585,Jorge Soler,NEUTRAL,-0.0035,0.31691176470588234,0.31774093306461365,0.3441818181818182,0.027270053475935863,IMPROVED,False,136,275
2024,518692,Freddie Freeman,NEUTRAL,-0.0037,0.38421052631578945,0.39373351483258523,0.385828025477707,0.0016174991619175572,FLAT,False,152,314
2024,666969,Adolis García,NEUTRAL,-0.0045,0.3618320610687023,0.3724096503218595,0.2587579617834395,-0.10307409928526279,DECLINED,False,131,314
2024,687263,Zach Neto,NEUTRAL,-0.0058,0.2842741935483871,0.28249374090326457,0.34788732394366195,0.06361313039527483,IMPROVED,False,124,284
2024,527038,Wilmer Flores,NEUTRAL,-0.0061,0.3108695652173913,0.29272022818678295,0.27283950617283953,-0.038030059044551756,DECLINED,False,92,162
2024,571745,Mitch Haniger,NEUTRAL,-0.0062,0.3117886178861789,0.3104891575241445,0.28031674208144797,-0.03147187580473093,DECLINED,False,123,221
2024,605113,Nick Ahmed,NEUTRAL,-0.0062,0.2767326732673267,0.2803251797033249,0.2661904761904762,-0.010542197076850501,FLAT,False,101,105
2024,680776,Jarren Duran,NEUTRAL,-0.0072,0.320125786163522,0.32352721574124416,0.40069060773480664,0.08056482157128464,IMPROVED,False,159,362
2024,670032,Nicky Lopez,NEUTRAL,-0.0075,0.2962962962962963,0.2749818543371522,0.2975663716814159,0.00127007538511964,FLAT,False,108,226
2024,621438,Tyrone Taylor,NEUTRAL,-0.0078,0.3313953488372093,0.3427641006278735,0.3150306748466258,-0.0163646739905835,DECLINED,False,86,163
2024,624424,Michael Conforto,NEUTRAL,-0.0079,0.3273076923076923,0.33646912242776034,0.299,-0.02830769230769231,DECLINED,False,130,200
2024,681351,Logan O'Hoppe,NEUTRAL,-0.0082,0.32727272727272727,0.33750584962205515,0.36764705882352944,0.04037433155080217,IMPROVED,False,110,255
2024,623993,Anthony Santander,NEUTRAL,-0.0083,0.34060150375939846,0.2952320317618702,0.38037383177570094,0.03977232801630248,IMPROVED,False,133,321
2024,623912,Harold Ramírez,NEUTRAL,-0.0086,0.28911290322580646,0.2603738873925064,0.30702479338842975,0.01791189016262329,IMPROVED,False,124,121
2024,553993,Eugenio Suárez,NEUTRAL,-0.0092,0.2967391304347826,0.30078254259187953,0.3261986301369863,0.029459499702203684,IMPROVED,False,138,292
2024,662139,Daulton Varsho,NEUTRAL,-0.0093,0.3213675213675214,0.2820179530372536,0.27664233576642333,-0.04472518560109806,DECLINED,False,117,274
2024,572233,Christian Walker,NEUTRAL,-0.0105,0.39664429530201345,0.4036743856000109,0.3325617283950617,-0.06408256690695174,DECLINED,False,149,324
2024,679529,Spencer Torkelson,NEUTRAL,-0.0105,0.2672535211267606,0.24813237947173558,0.2579439252336449,-0.009309595893115696,FLAT,False,142,107
2024,663728,Cal Raleigh,NEUTRAL,-0.011,0.3194690265486726,0.29909577734993664,0.31810897435897434,-0.0013600521896982576,FLAT,False,113,312
2024,676475,Alec Burleson,NEUTRAL,-0.0113,0.3623529411764706,0.3728453937438641,0.3501547987616099,-0.012198142414860724,FLAT,False,85,323
2024,683737,Michael Busch,NEUTRAL,-0.0116,0.35737704918032787,0.37339145306804045,0.3514598540145985,-0.005917195165729361,FLAT,False,122,274
2024,663697,Jonathan India,NEUTRAL,-0.0122,0.34365079365079365,0.3618425653698781,0.35822368421052636,0.01457289055973271,FLAT,False,126,304
2024,457759,Justin Turner,NEUTRAL,-0.0123,0.38666666666666666,0.3641002334670116,0.29819999999999997,-0.0884666666666667,DECLINED,False,120,250
2024,682928,CJ Abrams,NEUTRAL,-0.0125,0.4120300751879699,0.4091213016419548,0.31626506024096385,-0.09576501494700607,DECLINED,False,133,332
2024,664056,Harrison Bader,NEUTRAL,-0.0129,0.3020618556701031,0.30869165201756005,0.32723214285714286,0.025170287187039786,IMPROVED,False,97,224
2024,665828,Oswaldo Cabrera,NEUTRAL,-0.0133,0.3128205128205128,0.2845771657851711,0.2903225806451613,-0.02249793217535151,DECLINED,False,117,155
2024,453568,Charlie Blackmon,NEUTRAL,-0.0142,0.31727272727272726,0.2817371642187992,0.348326359832636,0.031053632559908728,IMPROVED,False,110,239
2024,521692,Salvador Perez,NEUTRAL,-0.0149,0.4317460317460317,0.44166232517054477,0.3137380191693291,-0.11800801257670263,DECLINED,False,126,313
2024,668942,Josh Rojas,NEUTRAL,-0.0151,0.3814606741573034,0.387771724304884,0.2869318181818182,-0.09452885597548522,DECLINED,False,89,264
2024,571448,Nolan Arenado,NEUTRAL,-0.0162,0.3117021276595745,0.2937862972496254,0.3216949152542373,0.009992787594662822,FLAT,False,141,295
2024,606466,Ketel Marte,NEUTRAL,-0.0171,0.38,0.36873638370145667,0.3915094339622642,0.01150943396226417,FLAT,False,155,318
2024,663624,Ryan Mountcastle,NEUTRAL,-0.0171,0.3699186991869919,0.3773760962421417,0.3283333333333333,-0.041585365853658574,DECLINED,False,123,300
2024,624415,Cavan Biggio,NEUTRAL,-0.0174,0.28939393939393937,0.2925313560917877,0.2877118644067797,-0.0016820749871596652,FLAT,False,99,118
2024,575929,Willson Contreras,NEUTRAL,-0.0179,0.3699152542372881,0.3648092849264492,0.3987577639751553,0.028842509737867172,IMPROVED,False,118,161
2024,669016,Brandon Marsh,NEUTRAL,-0.0181,0.35442477876106193,0.3651491274614292,0.32243902439024386,-0.031985754370818076,DECLINED,False,113,205
2024,663837,Matt Vierling,NEUTRAL,-0.0182,0.34059405940594056,0.3234808299629255,0.3243288590604027,-0.016265200345537856,DECLINED,False,101,298
2024,669134,Luis Campusano,NEUTRAL,-0.0183,0.32009345794392524,0.28839006189344424,0.2900709219858156,-0.030022535958109664,DECLINED,False,107,141
2024,694671,Wyatt Langford,NEUTRAL,-0.0183,0.32153284671532845,0.31644859353579896,0.30957446808510636,-0.011958378630222088,FLAT,False,137,235
2024,663898,Brendan Rodgers,NEUTRAL,-0.0219,0.2895238095238095,0.2831960583953286,0.3220149253731343,0.03249111584932479,IMPROVED,False,105,268
2024,694192,Jackson Chourio,NEUTRAL,-0.0222,0.2983606557377049,0.26395911199493716,0.34385593220338984,0.04549527646568491,IMPROVED,False,122,236
2024,650402,Gleyber Torres,NEUTRAL,-0.0223,0.2858108108108108,0.2689959403309444,0.3169435215946844,0.03113271078387364,IMPROVED,False,148,301
2024,646240,Rafael Devers,NEUTRAL,-0.0231,0.40594059405940597,0.40034288723855954,0.4144578313253012,0.008517237265895206,FLAT,False,101,332
2024,683002,Gunnar Henderson,NEUTRAL,-0.0232,0.4195804195804196,0.3841777800866271,0.39873595505617976,-0.020844464524239825,DECLINED,False,143,356
2024,680757,Steven Kwan,NEUTRAL,-0.0233,0.38175675675675674,0.35899321271275986,0.379004329004329,-0.002752427752427733,FLAT,False,148,231
2024,668939,Adley Rutschman,NEUTRAL,-0.0234,0.3723880597014925,0.37348817633713566,0.3275862068965517,-0.04480185280494081,DECLINED,False,134,319
2024,677594,Julio Rodríguez,NEUTRAL,-0.0257,0.2974820143884892,0.2949794738256933,0.333448275862069,0.035966261473579786,IMPROVED,False,139,290
2024,673237,Yainer Diaz,SLIGHT_SELL,-0.0262,0.36119999999999997,0.32056636912225706,0.3326241134751773,-0.02857588652482268,DECLINED,True,125,282
2024,519203,Anthony Rizzo,SLIGHT_SELL,-0.028,0.3324817518248175,0.29903808061404247,0.2628125,-0.06966925182481748,DECLINED,True,137,160
2024,676609,José Caballero,SLIGHT_SELL,-0.0281,0.2987394957983193,0.30715162690206993,0.31493212669683257,0.01619263089851325,IMPROVED,False,119,221
2024,668709,JJ Bleday,SLIGHT_SELL,-0.0285,0.3177966101694915,0.2866712935748648,0.3402173913043478,0.022420781134856294,IMPROVED,False,118,322
2024,665161,Jeremy Peña,SLIGHT_SELL,-0.0286,0.37674418604651166,0.36922295231723373,0.30640625,-0.07033793604651167,DECLINED,True,129,320
2024,686217,Sal Frelick,SLIGHT_SELL,-0.0286,0.3216,0.28981189709585364,0.3181274900398406,-0.003472509960159409,FLAT,False,125,251
2024,666397,Edouard Julien,SLIGHT_SELL,-0.0288,0.362396694214876,0.31749404462083336,0.23850000000000002,-0.12389669421487601,DECLINED,True,121,100
2024,516782,Starling Marte,SLIGHT_SELL,-0.0293,0.35912698412698413,0.3564507070444707,0.3209677419354839,-0.03815924219150024,DECLINED,True,126,155
2024,665833,Oneil Cruz,SLIGHT_SELL,-0.0293,0.26544117647058824,0.26846185373234316,0.3449090909090909,0.07946791443850265,IMPROVED,False,136,275
2024,608385,Jesse Winker,SLIGHT_SELL,-0.0296,0.36230769230769233,0.35803068740193844,0.354275092936803,-0.008032599370889348,FLAT,False,130,269
2024,679032,Johan Rojas,SLIGHT_SELL,-0.0296,0.30643564356435643,0.2537507226337449,0.261144578313253,-0.045291065251103435,DECLINED,True,101,166
2024,643565,Mike Tauchman,SLIGHT_SELL,-0.0301,0.40619047619047616,0.37875991102163414,0.2655778894472362,-0.14061258674323995,DECLINED,True,105,199
2024,647351,Abraham Toro,SLIGHT_SELL,-0.0322,0.31886792452830187,0.2947134238754795,0.29475982532751094,-0.024108099200790933,DECLINED,True,106,229
2024,687401,Joey Ortiz,SLIGHT_SELL,-0.0325,0.3388888888888889,0.313208021031796,0.3310924369747899,-0.007796451914099001,FLAT,False,90,238
2024,696285,Jacob Young,SLIGHT_SELL,-0.0326,0.3195121951219512,0.31077052112676057,0.28690036900369004,-0.03261182611826119,DECLINED,True,82,271
2024,668715,Spencer Steer,SLIGHT_SELL,-0.0338,0.3986013986013986,0.3665785488093637,0.3315457413249211,-0.0670556572764775,DECLINED,True,143,317
2024,592192,Mark Canha,SLIGHT_SELL,-0.0344,0.40075757575757576,0.347365653716964,0.27865384615384614,-0.12210372960372962,DECLINED,True,132,260
2024,518595,Travis d'Arnaud,SLIGHT_SELL,-0.0354,0.4170588235294118,0.3991908940166725,0.32549668874172183,-0.09156213478768999,DECLINED,True,85,151
2024,605141,Mookie Betts,SLIGHT_SELL,-0.0359,0.45791139240506323,0.4272219555163697,0.33055555555555555,-0.1273558368495077,DECLINED,True,158,180
2024,807799,Masataka Yoshida,SLIGHT_SELL,-0.0361,0.3697115384615385,0.3189434662191741,0.34328859060402683,-0.026422947857511647,DECLINED,True,104,149
2024,606192,Teoscar Hernández,SLIGHT_SELL,-0.0362,0.3356643356643357,0.31497841381506575,0.3639498432601881,0.02828550759585241,IMPROVED,False,143,319
2024,595777,Jurickson Profar,SLIGHT_SELL,-0.0397,0.3900763358778626,0.3596459063966751,0.37554517133956383,-0.01453116453829878,FLAT,False,131,321
2024,671739,Michael Harris II,SELL_HIGH,-0.0415,0.34814814814814815,0.3188728104180359,0.2729299363057325,-0.07521821184241567,DECLINED,True,135,157
2024,666181,Will Benson,SELL_HIGH,-0.0417,0.3131578947368421,0.285706718155353,0.2823529411764706,-0.030804953560371495,DECLINED,True,133,204
2024,683011,Anthony Volpe,SELL_HIGH,-0.0431,0.3541095890410959,0.3203043829613372,0.29832402234636873,-0.05578556669472717,DECLINED,True,146,358
2024,670623,Isaac Paredes,SELL_HIGH,-0.0434,0.3567164179104477,0.3007846128948767,0.34367088607594937,-0.013045531834498358,FLAT,False,134,316
2024,641933,Tyler O'Neill,SELL_HIGH,-0.0443,0.45514018691588787,0.41249325896983857,0.35401606425702814,-0.10112412265885973,DECLINED,True,107,249
2024,676369,Nelson Velázquez,SELL_HIGH,-0.0454,0.3113861386138614,0.2914576934638954,0.2718978102189781,-0.03948832839488331,DECLINED,True,101,137
2024,682829,Elly De La Cruz,SELL_HIGH,-0.0473,0.42934782608695654,0.40595265196635966,0.3482089552238806,-0.08113887086307592,DECLINED,True,138,335
2024,642708,Amed Rosario,SELL_HIGH,-0.0485,0.35434782608695653,0.303616584389969,0.3391812865497076,-0.015166539537248946,DECLINED,True,115,171
2024,665926,Andrés Giménez,SELL_HIGH,-0.051,0.3514388489208633,0.2993023286906748,0.27037037037037037,-0.08106847855049293,DECLINED,True,139,297
2024,600869,Jeimer Candelario,SELL_HIGH,-0.052,0.3135593220338983,0.25138603605866155,0.31739864864864864,0.003839326614750338,FLAT,False,118,296
2024,642715,Willy Adames,SELL_HIGH,-0.0522,0.40241379310344827,0.35009891198982995,0.32772861356932154,-0.07468517953412673,DECLINED,True,145,339
2024,641313,Tim Anderson,SELL_HIGH,-0.0531,0.2757009345794392,0.24074437348440728,0.19645390070921986,-0.07924703387021936,DECLINED,True,107,141
2024,691026,Masyn Winn,SELL_HIGH,-0.0533,0.3391509433962264,0.3179594505494506,0.31789137380191695,-0.02125956959430947,DECLINED,True,106,313
2024,650489,Willi Castro,SELL_HIGH,-0.0545,0.3347457627118644,0.30137907525608904,0.3536923076923077,0.01894654498044329,IMPROVED,False,118,325
2024,656582,Connor Joe,SELL_HIGH,-0.0546,0.35909090909090907,0.30250090708002664,0.30127659574468085,-0.05781431334622822,DECLINED,True,110,235
2024,666310,Bo Naylor,SELL_HIGH,-0.0553,0.3,0.24284811712136697,0.2758426966292135,-0.024157303370786476,DECLINED,True,90,178
2024,657557,Paul DeJong,SELL_HIGH,-0.0554,0.28820224719101123,0.2548612520648788,0.3142611683848797,0.02605892119386849,IMPROVED,False,89,291
2024,641680,Jonah Heim,SELL_HIGH,-0.0561,0.305607476635514,0.25520620029571023,0.2704980842911877,-0.03510939234432631,DECLINED,True,107,261
2024,676801,Chas McCormick,SELL_HIGH,-0.0566,0.30164835164835163,0.2657635060240964,0.2826086956521739,-0.01903965599617774,DECLINED,True,91,115
2024,514888,Jose Altuve,SELL_HIGH,-0.0569,0.435,0.3689814170119851,0.33652694610778444,-0.09847305389221556,DECLINED,True,140,334
2024,668930,Brice Turang,SELL_HIGH,-0.0569,0.3683760683760684,0.32006145453429424,0.30286624203821655,-0.06550982633785185,DECLINED,True,117,314
2024,669257,Will Smith,SELL_HIGH,-0.0583,0.4094488188976378,0.3675041987709901,0.3065543071161049,-0.10289451178153292,DECLINED,True,127,267
2024,657136,Connor Wong,SELL_HIGH,-0.0585,0.3601190476190476,0.29446351595247217,0.3415983606557377,-0.01852068696330994,DECLINED,True,84,244
2024,663647,Ke'Bryan Hayes,SELL_HIGH,-0.0585,0.3416666666666667,0.2991485228709863,0.24406392694063928,-0.0976027397260274,DECLINED,True,138,219
2024,606115,Orlando Arcia,SELL_HIGH,-0.0586,0.3346456692913386,0.2672543563606133,0.26204379562043795,-0.07260187367090065,DECLINED,True,127,274
2024,621439,Byron Buxton,SELL_HIGH,-0.0608,0.3054545454545455,0.2580929176021935,0.39014423076923077,0.08468968531468529,IMPROVED,False,110,208
2024,645277,Ozzie Albies,SELL_HIGH,-0.0623,0.40045454545454545,0.3386012809210412,0.2915562913907285,-0.10889825406381698,DECLINED,True,110,302
2024,553869,Elias Díaz,SELL_HIGH,-0.0632,0.33070175438596494,0.2728417946721056,0.31197916666666664,-0.0187225877192983,DECLINED,True,114,192
2024,519317,Giancarlo Stanton,SELL_HIGH,-0.0636,0.3729166666666667,0.32172140297686563,0.3497282608695652,-0.023188405797101463,DECLINED,True,120,184
2024,680700,Richie Palacios,SELL_HIGH,-0.0649,0.39166666666666666,0.3480030566192712,0.2868778280542986,-0.10478883861236804,DECLINED,True,96,221
2024,661388,William Contreras,SELL_HIGH,-0.065,0.4147260273972603,0.3618904867393797,0.32341389728096676,-0.09131213011629352,DECLINED,True,146,331
2024,681297,Colton Cowser,SELL_HIGH,-0.065,0.40876288659793814,0.3892807595133155,0.31259541984732825,-0.09616746675060989,DECLINED,True,97,262
2024,677800,Wilyer Abreu,SELL_HIGH,-0.068,0.37981651376146786,0.3166135079857852,0.3279187817258883,-0.05189773203557957,DECLINED,True,109,197
2024,650859,Luis Rengifo,SELL_HIGH,-0.0682,0.34375,0.2637301649568474,0.3349765258215962,-0.008773474178403795,FLAT,False,96,213
2024,664983,Jake McCarthy,SELL_HIGH,-0.0683,0.3274390243902439,0.2769384532733633,0.36,0.03256097560975607,IMPROVED,False,82,210
2024,680777,Ryan Jeffers,SELL_HIGH,-0.0703,0.4330357142857143,0.3459213911116069,0.29646017699115046,-0.13657553729456384,DECLINED,True,112,226
2024,572191,Michael A. Taylor,SELL_HIGH,-0.0711,0.2803191489361702,0.28104912610085353,0.24854014598540144,-0.03177900295076877,DECLINED,True,94,137
2024,702358,Trey Lipscomb,SELL_HIGH,-0.0725,0.3565217391304348,0.29486465883062085,0.21739130434782608,-0.1391304347826087,DECLINED,True,92,115
2024,607208,Trea Turner,SELL_HIGH,-0.0751,0.38603896103896107,0.3395382545272126,0.38333333333333336,-0.002705627705627711,FLAT,False,154,168
2024,663527,Tyler Nevin,SELL_HIGH,-0.0764,0.3569148936170212,0.32688663814562813,0.23956521739130432,-0.1173496762257169,DECLINED,True,94,115
2024,663368,Blake Perkins,SELL_HIGH,-0.0765,0.37706422018348623,0.31941848258380234,0.3036057692307692,-0.07345845095271702,DECLINED,True,109,208
2024,664761,Alec Bohm,SELL_HIGH,-0.0767,0.43607142857142855,0.38878047769571666,0.3355828220858896,-0.10048860648553898,DECLINED,True,140,326
2024,678662,Ezequiel Tovar,SELL_HIGH,-0.0784,0.32941176470588235,0.2687988848891588,0.35187319884726226,0.02246143414137991,IMPROVED,False,136,347
2024,669701,Josh Smith,SELL_HIGH,-0.0815,0.4102803738317757,0.36399749846313817,0.3542517006802721,-0.05602867315150356,DECLINED,True,107,294
2024,686668,Brenton Doyle,SELL_HIGH,-0.0859,0.3369918699186992,0.2888129740481741,0.3485576923076923,0.011565822388993063,FLAT,False,123,312
2024,664774,LaMonte Wade Jr.,SELL_HIGH,-0.0885,0.40222222222222226,0.38552947642807384,0.3506134969325153,-0.05160872528970695,DECLINED,True,90,163
2024,672284,Jarred Kelenic,SELL_HIGH,-0.0962,0.34767441860465115,0.2916372009857281,0.30472727272727274,-0.04294714587737841,DECLINED,True,86,275
2024,677942,Blaze Alexander,SELL_HIGH,-0.1034,0.44085365853658537,0.31681944573046,0.2438095238095238,-0.19704413472706156,DECLINED,True,82,105
2024,641857,Ryan McMahon,SELL_HIGH,-0.1167,0.39565217391304347,0.34195582184375123,0.32850467289719626,-0.06714750101584721,DECLINED,True,138,321
2025,683734,Andrew Vaughn,BUY_LOW,0.0904,0.2173728813559322,0.3087562048392619,0.36580882352941174,0.14843594217347955,IMPROVED,True,118,136
2025,666971,Lourdes Gurriel Jr.,BUY_LOW,0.0817,0.23849557522123893,0.29098801181083417,0.3345659163987138,0.09607034117747487,IMPROVED,True,113,311
2025,605137,Josh Bell,BUY_LOW,0.0811,0.23684210526315788,0.2750802871244063,0.3509727626459144,0.11413065738275655,IMPROVED,True,114,257
2025,545361,Mike Trout,BUY_LOW,0.0768,0.3020661157024793,0.3564582978686462,0.3745833333333334,0.07251721763085406,IMPROVED,True,121,240
2025,664774,LaMonte Wade Jr.,BUY_LOW,0.0722,0.23750000000000002,0.28405462722738256,0.2650684931506849,0.02756849315068491,IMPROVED,True,96,146
2025,665926,Andrés Giménez,BUY_LOW,0.0722,0.24758064516129033,0.305634196058686,0.3317391304347826,0.08415848527349226,IMPROVED,True,124,115
2025,668939,Adley Rutschman,BUY_LOW,0.0665,0.3217391304347826,0.38007191283290953,0.31079545454545454,-0.010943675889328042,FLAT,False,115,176
2025,543760,Marcus Semien,BUY_LOW,0.0657,0.24072580645161293,0.3087006005164896,0.3295522388059702,0.08882643235435725,IMPROVED,True,124,335
2025,686469,Vinnie Pasquantino,BUY_LOW,0.064,0.2516,0.27729254830994843,0.3773413897280967,0.12574138972809673,IMPROVED,True,125,331
2025,521692,Salvador Perez,BUY_LOW,0.0539,0.2967479674796748,0.3948426571123944,0.3370915032679739,0.04034353578829908,IMPROVED,True,123,306
2025,621566,Matt Olson,BUY_LOW,0.0536,0.34694656488549613,0.3980907466325046,0.3626420454545455,0.015695480569049347,IMPROVED,True,131,352
2025,680574,Matt McLain,BUY_LOW,0.0531,0.2835106382978723,0.32328388588676255,0.3010971786833856,0.017586540385513272,IMPROVED,True,94,319
2025,666160,Mickey Moniak,BUY_LOW,0.053,0.3,0.3385171083124423,0.38100961538461536,0.08100961538461537,IMPROVED,True,83,208
2025,678882,Ceddanne Rafaela,BUY_LOW,0.0502,0.27692307692307694,0.3317348085559173,0.3405923344947735,0.06366925757169656,IMPROVED,True,104,287
2025,671277,Luis García Jr.,BUY_LOW,0.05,0.2971698113207547,0.3361026750725809,0.32030075187969925,0.023130940558944546,IMPROVED,True,106,266
2025,690993,Colt Keith,BUY_LOW,0.0494,0.29090909090909095,0.3357992922077922,0.34775510204081633,0.05684601113172538,IMPROVED,True,88,245
2025,666134,Nolan Jones,BUY_LOW,0.0486,0.2603658536585366,0.3199306723520353,0.29298245614035084,0.03261660248181425,IMPROVED,True,82,228
2025,607043,Brandon Nimmo,BUY_LOW,0.0484,0.28500000000000003,0.3228709927412351,0.3616719242902208,0.0766719242902208,IMPROVED,True,120,317
