batter,name,PA,BABIP,hard_hit_rate,barrel_rate,sweet_spot_rate,avg_exit_velocity,z_contact_rate,hr_fb_rate,pull_rate,o_swing_rate,gb_rate,fb_rate,bb_rate,k_rate,bb_k_ratio,wOBA,xwOBA,xwOBA_gap,team,park_factor,career_babip,babip_baseline,_age_babip,age_adj_career_babip,park_adj_babip_expected,park_adj_hrfb_expected,oaa_babip_adj,xwoba_3yr,wrc_plus_3yr,quality_tier,luck_score,platoon_modifier,career_pa,birth_year,age,seasonal_pattern,amplification_cap_applied,verdict,this_is_real,tier_sell,age_flag
687401,Joey Ortiz,58,0.216,0.324,0.027,0.054,86.48108108108109,0.915,0.0,0.243,0.325,0.667,0.154,0.086,0.241,0.357,0.207,0.218,0.011,MIL,1.0,0.2842,0.2842,28,0.2842,0.2748,0.145,0.0006044444444444445,0.28971741198858236,92.0,Below Avg (85-94),0.0318,Platoon-driven (dampened),1094.0,1998,28,,False,Neutral,,,
596115,Trevor Story,101,0.267,0.452,0.032,0.097,89.13548387096773,0.798,0.133,0.387,0.456,0.484,0.242,0.05,0.337,0.147,0.243,0.256,0.013,BOS,1.0,0.298,0.298,34,0.2891,0.286,0.145,-0.003085399449035813,0.29673275862068965,94.2,Below Avg (85-94),0.0317,,4532.0,1992,34,,False,Neutral,,,
695336,Thomas Saggese,54,0.273,0.364,0.03,0.182,89.33939393939393,0.773,0.0,0.364,0.35,0.485,0.242,0.074,0.315,0.235,0.215,0.225,0.01,STL,1.0,,0.3,24,0.3,0.3025,0.145,0.002484018264840183,0.2756541786743516,87.5,Below Avg (85-94),0.0294,,390.0,2002,24,,False,Neutral,,,
682928,Cj Abrams,101,0.295,0.478,0.119,0.164,89.6776119402985,0.867,0.273,0.418,0.362,0.403,0.328,0.119,0.158,0.75,0.417,0.449,0.032,WSH,1.0,0.2989,0.2989,26,0.2989,0.2963,0.145,-0.0025513513513513515,0.3109189627228526,98.7,Average (95-99),0.0293,Platoon-driven (dampened),2218.0,2000,26,Fader conflict (dampened),False,Neutral,Confirmed,,
643217,Andrew Benintendi,66,0.297,0.595,0.135,0.162,88.85945945945946,0.724,0.077,0.658,0.351,0.316,0.342,0.076,0.348,0.217,0.27,0.317,0.047,CWS,1.0,0.3096,0.3096,32,0.3003,0.3082,0.145,-0.00012698412698412698,0.3144538127712337,99.8,Average (95-99),0.029,,4818.0,1994,32,,False,Neutral,,,
680779,Henry Davis,53,0.212,0.333,0.061,0.091,87.77575757575757,0.862,0.0,0.455,0.287,0.441,0.235,0.113,0.208,0.545,0.242,0.253,0.011,PIT,1.0,0.2315,0.2315,27,0.2315,0.2329,0.145,0.0014093264248704665,0.2792712121212121,88.7,Below Avg (85-94),0.0271,,700.0,1999,27,,False,Neutral,,,
671289,Tyler Freeman,45,0.333,0.333,0.0,0.091,86.60303030303031,0.917,0.0,0.303,0.326,0.529,0.206,0.044,0.133,0.333,0.302,0.328,0.026,COL,1.18,0.2969,0.2969,27,0.2969,0.337,0.1711,-0.003291428571428572,0.316585291113381,118.6,Above Avg (100-119),0.0269,,1088.0,1999,27,,False,Neutral,,,
660688,Keibert Ruiz,44,0.2,0.389,0.056,0.139,88.16944444444444,0.936,0.071,0.583,0.338,0.417,0.389,0.023,0.136,0.167,0.244,0.249,0.005,WSH,1.0,0.2971,0.2971,28,0.2971,0.2947,0.145,-0.002379746835443038,0.3004931506849315,95.4,Average (95-99),0.0262,Platoon-driven (dampened),1884.0,1998,28,Summer performer (amplified),False,Neutral,,,
701675,Nathan Church,57,0.242,0.371,0.057,0.086,81.78,0.8,0.286,0.486,0.439,0.543,0.2,0.07,0.298,0.235,0.264,0.3,0.036,STL,1.0,,0.3,26,0.3,0.2896,0.145,-0.0003654822335025381,0.247,78.4,Poor (<85),0.0254,,102.0,2000,26,,False,Neutral,,,
681481,Kerry Carpenter,72,0.3,0.514,0.143,0.2,93.22285714285717,0.731,0.312,0.486,0.291,0.371,0.457,0.125,0.361,0.346,0.363,0.375,0.012,DET,1.0,0.3177,0.3177,29,0.3177,0.3151,0.145,-0.0025945945945945945,0.34681378178835115,110.1,Above Avg (100-119),0.0244,,1389.0,1997,29,V-shape seasonal (strong buy),False,Neutral,,,
678218,Brandon Valenzuela,32,0.222,0.368,0.053,0.158,86.52631578947368,0.82,0.333,0.579,0.415,0.579,0.158,0.031,0.375,0.083,0.197,0.221,0.024,TOR,1.0,,0.3,26,0.3,0.2905,0.145,0.0004516129032258065,,100.0,Above Avg (100-119),0.0233,,19.0,2000,26,,False,Neutral,,,
676914,Davis Schneider,42,0.25,0.429,0.19,0.19,92.56190476190476,0.826,0.125,0.429,0.15,0.381,0.381,0.19,0.31,0.615,0.305,0.344,0.039,TOR,1.0,0.2665,0.2665,27,0.2665,0.267,0.145,0.00047826086956521735,0.3119197080291971,99.0,Average (95-99),0.0232,,849.0,1999,27,,False,Neutral,,,
664040,Brandon Lowe,89,0.28,0.364,0.109,0.164,85.19454545454545,0.804,0.312,0.418,0.332,0.345,0.291,0.135,0.236,0.571,0.392,0.408,0.016,PIT,1.0,0.2912,0.2912,32,0.2825,0.2928,0.145,0.002255874673629243,0.3386301272984441,107.5,Above Avg (100-119),0.0227,Platoon-driven (dampened),3059.0,1994,32,Fader conflict (dampened),False,Neutral,Confirmed,,
668901,Mark Vientos,64,0.273,0.435,0.043,0.087,89.4695652173913,0.812,0.133,0.348,0.331,0.478,0.326,0.062,0.219,0.286,0.286,0.292,0.006,NYM,0.95,0.2911,0.2911,27,0.2911,0.2775,0.1377,0.001008130081300813,0.3229034782608696,97.4,Average (95-99),0.0222,Platoon-driven (dampened),1235.0,1999,27,,False,Neutral,,,
669394,Jake Burger,97,0.288,0.492,0.095,0.222,89.34444444444445,0.851,0.308,0.46,0.408,0.508,0.206,0.031,0.309,0.1,0.309,0.311,0.002,TEX,1.05,0.2967,0.2967,30,0.2967,0.3041,0.1522,0.002552706552706553,0.3424515050167224,114.2,Above Avg (100-119),0.0222,Anti-platoon luck (amplified),1788.0,1996,30,,False,Neutral,,,
686780,Pedro Pagés,51,0.242,0.382,0.059,0.147,86.87647058823529,0.875,0.091,0.471,0.415,0.457,0.314,0.039,0.235,0.167,0.253,0.281,0.028,STL,1.0,0.2829,0.2829,28,0.2829,0.2827,0.145,-0.00021390374331550804,0.26761943986820425,85.0,Below Avg (85-94),0.0221,Anti-platoon luck (amplified),642.0,1998,28,,False,Neutral,,,
665161,Jeremy Peña,46,0.297,0.297,0.027,0.081,86.0891891891892,0.892,0.0,0.378,0.311,0.351,0.351,0.065,0.13,0.5,0.311,0.36,0.049,HOU,1.0,0.3211,0.3211,29,0.3211,0.3268,0.145,0.005733333333333333,0.31855610290093045,101.1,Above Avg (100-119),0.0219,,2431.0,1997,29,,False,Neutral,,,
686668,Brenton Doyle,74,0.317,0.341,0.049,0.146,87.73658536585366,0.943,0.091,0.357,0.338,0.476,0.262,0.081,0.351,0.231,0.276,0.263,-0.013,COL,1.18,0.2861,0.2861,28,0.2861,0.3348,0.1711,-0.0028,0.2999923664122137,112.4,Above Avg (100-119),0.0216,,1623.0,1998,28,,False,Neutral,,,
650333,Luis Arráez,94,0.306,0.176,0.0,0.0,84.6564705882353,0.953,0.0,0.318,0.301,0.453,0.279,0.043,0.043,1.0,0.326,0.294,-0.032,SF,0.91,0.368,0.368,29,0.368,0.3368,0.1319,0.001856353591160221,0.32857433808553976,94.9,Below Avg (85-94),0.0211,,3597.0,1997,29,Fader conflict (dampened),False,Neutral,,,
645277,Ozzie Albies,106,0.288,0.274,0.024,0.107,85.35119047619048,0.86,0.154,0.393,0.357,0.381,0.31,0.066,0.132,0.5,0.35,0.323,-0.027,ATL,1.0,0.3061,0.3061,29,0.3061,0.307,0.145,0.0009263157894736842,0.31695402951191826,100.6,Above Avg (100-119),0.0207,,4543.0,1997,29,,False,Neutral,,,
665019,Kody Clemens,51,0.24,0.444,0.185,0.259,93.13703703703705,0.847,0.2,0.407,0.293,0.357,0.357,0.098,0.333,0.294,0.298,0.37,0.072,MIN,1.0,0.2561,0.2561,30,0.2561,0.2571,0.145,0.0010311111111111111,0.30452293577981654,96.7,Average (95-99),0.0206,,814.0,1996,30,,False,Neutral,,,
572233,Christian Walker,103,0.269,0.458,0.111,0.153,89.5875,0.896,0.278,0.333,0.279,0.444,0.25,0.126,0.165,0.765,0.393,0.383,-0.01,HOU,1.0,0.2973,0.2973,35,0.2795,0.282,0.145,0.002506265664160401,0.335190501888829,106.4,Above Avg (100-119),0.0205,Anti-platoon luck (amplified),3978.0,1991,35,V-shape seasonal (strong buy),False,Neutral,Confirmed,,
665926,Andrés Giménez,92,0.286,0.301,0.041,0.027,86.82876712328768,0.923,0.143,0.397,0.443,0.486,0.284,0.043,0.152,0.286,0.316,0.305,-0.011,TOR,1.0,0.3056,0.3056,28,0.3056,0.3073,0.145,0.0017349397590361447,0.3010735475896168,95.6,Average (95-99),0.0202,Platoon-driven (dampened),2576.0,1998,28,,False,Neutral,,,
688363,Graham Pauley,57,0.256,0.179,0.051,0.103,83.61025641025641,0.842,0.0,0.462,0.227,0.45,0.325,0.035,0.263,0.133,0.251,0.185,-0.066,MIA,0.95,,0.3,26,0.3,0.2848,0.1377,-0.00023728813559322035,0.2864074074074074,86.4,Below Avg (85-94),0.0188,,254.0,2000,26,,False,Neutral,,,
686452,Drew Millas,46,0.25,0.143,0.036,0.071,75.88214285714285,0.939,0.0,0.357,0.296,0.483,0.103,0.087,0.283,0.308,0.233,0.256,0.023,WSH,1.0,,0.3,28,0.3,0.2973,0.145,-0.0027415730337078652,0.30040666666666666,95.4,Average (95-99),0.0166,,177.0,1998,28,,False,Neutral,,,
663368,Blake Perkins,40,0.182,0.364,0.045,0.091,85.93181818181819,0.809,0.0,0.318,0.319,0.348,0.391,0.125,0.275,0.455,0.24,0.245,0.005,MIL,1.0,0.2822,0.2822,30,0.2822,0.2915,0.145,0.0013176470588235295,0.27956144890038814,88.7,Below Avg (85-94),0.0166,Platoon-driven (dampened),807.0,1996,30,,False,Neutral,,,
686555,Isaac Collins,67,0.286,0.306,0.083,0.056,86.23333333333333,0.84,0.1,0.333,0.217,0.389,0.278,0.09,0.358,0.25,0.256,0.24,-0.016,KC,1.0,,0.3,29,0.3,0.3006,0.145,0.0005735849056603773,0.31621739130434784,100.4,Above Avg (100-119),0.0166,Anti-platoon luck (amplified),509.0,1997,29,,False,Neutral,,,
696285,Jacob Young,77,0.3,0.311,0.033,0.098,87.2,0.876,0.091,0.361,0.244,0.419,0.177,0.039,0.143,0.273,0.305,0.331,0.026,WSH,1.0,0.2964,0.2964,27,0.2964,0.2928,0.145,-0.0036176470588235293,0.29184791252485087,92.7,Below Avg (85-94),0.0165,,1055.0,1999,27,,False,Neutral,,,
608701,Rob Refsnyder,32,0.048,0.318,0.091,0.182,85.16818181818182,0.905,0.143,0.318,0.161,0.273,0.318,0.094,0.219,0.429,0.156,0.27,0.114,SEA,1.0,0.3251,0.3251,35,0.3056,0.3124,0.145,-0.0012258064516129032,0.33483135704874833,106.3,Above Avg (100-119),0.0163,,1569.0,1991,35,,False,Neutral,,,
694728,Brice Matthews,42,0.278,0.368,0.105,0.158,86.88421052631578,0.719,0.2,0.526,0.21,0.35,0.25,0.119,0.405,0.294,0.268,0.266,-0.002,HOU,1.0,,0.3,24,0.3,0.3029,0.145,0.0029411764705882353,0.294,93.3,Below Avg (85-94),0.016,,72.0,2002,24,,False,Neutral,,,
667472,Dane Myers,37,0.304,0.391,0.174,0.261,88.60434782608695,0.927,0.111,0.125,0.108,0.292,0.375,0.162,0.162,1.0,0.381,0.537,0.156,CIN,1.08,0.2949,0.2949,30,0.2949,0.3274,0.1566,0.0009066666666666667,0.3093307240704501,106.1,Above Avg (100-119),0.0152,Anti-platoon luck (amplified),533.0,1996,30,,False,Neutral,,,
641584,Jake Fraley,52,0.273,0.265,0.088,0.147,86.87352941176471,0.921,0.083,0.382,0.198,0.206,0.353,0.096,0.25,0.385,0.288,0.303,0.015,TB,0.94,0.311,0.311,31,0.311,0.2966,0.1363,-0.003728506787330317,0.30990296220633295,92.5,Below Avg (85-94),0.0147,,1597.0,1995,31,,False,Neutral,,,
663837,Matt Vierling,45,0.265,0.429,0.029,0.171,87.23714285714286,0.927,0.125,0.429,0.324,0.429,0.229,0.044,0.178,0.25,0.287,0.315,0.028,DET,1.0,0.3046,0.3046,30,0.3046,0.3019,0.145,-0.002735751295336788,0.3185998329156224,101.1,Above Avg (100-119),0.0135,Platoon-driven (dampened),1654.0,1996,30,Fader conflict (dampened),False,Neutral,,,
666181,Will Benson,41,0.25,0.227,0.0,0.045,87.98181818181818,0.727,0.0,0.417,0.25,0.292,0.375,0.195,0.22,0.889,0.287,0.261,-0.026,CIN,1.08,0.2759,0.2759,28,0.2759,0.3056,0.1566,-0.00042352941176470595,0.3068773195876289,105.2,Above Avg (100-119),0.0126,,1063.0,1998,28,Fader conflict (dampened),False,Neutral,,,
657757,Gavin Sheets,74,0.28,0.481,0.096,0.192,88.46923076923076,0.907,0.2,0.346,0.352,0.423,0.192,0.054,0.243,0.222,0.305,0.311,0.006,SD,1.0,0.2848,0.2848,30,0.2848,0.2891,0.145,0.004347266881028939,0.31294460431654675,99.3,Average (95-99),0.0113,,2027.0,1996,30,,False,Neutral,,,
663698,Joey Bart,36,0.222,0.316,0.105,0.105,85.3736842105263,0.791,0.1,0.316,0.346,0.368,0.526,0.056,0.389,0.143,0.224,0.253,0.029,PIT,1.0,0.2907,0.2907,30,0.2907,0.292,0.145,0.001315068493150685,0.3163159379407617,100.4,Above Avg (100-119),0.0113,,1139.0,1996,30,,False,Neutral,,,
621566,Matt Olson,112,0.297,0.451,0.197,0.225,91.97887323943662,0.849,0.28,0.408,0.26,0.394,0.352,0.116,0.25,0.464,0.388,0.401,0.013,ATL,1.0,0.3106,0.3106,32,0.3013,0.3022,0.145,0.0008542094455852157,0.36604509159229687,116.2,Above Avg (100-119),0.0108,,5273.0,1994,32,Summer performer (amplified),False,Neutral,Confirmed,,
656716,Zach Mckinstry,46,0.25,0.242,0.03,0.061,85.76969696969697,0.947,0.125,0.576,0.262,0.485,0.242,0.065,0.217,0.3,0.261,0.264,0.003,DET,1.0,0.2832,0.2832,31,0.2832,0.2804,0.145,-0.002848167539267016,0.30671787296898084,97.4,Average (95-99),0.0098,,1759.0,1995,31,,False,Neutral,,,
666023,Freddy Fermin,41,0.269,0.462,0.0,0.115,89.26153846153846,0.886,0.0,0.5,0.277,0.346,0.308,0.122,0.195,0.625,0.321,0.308,-0.013,SD,1.0,0.316,0.316,31,0.316,0.3279,0.145,0.003923566878980891,0.2897157894736842,92.0,Below Avg (85-94),0.0095,,994.0,1995,31,Fader conflict (dampened),False,Neutral,,,
690976,Alex Freeland,65,0.306,0.432,0.108,0.189,90.32972972972972,0.762,0.143,0.378,0.203,0.553,0.184,0.077,0.338,0.227,0.262,0.305,0.043,LAD,1.0,,0.3,25,0.3,0.2909,0.145,0.0009377289377289378,0.26,82.5,Poor (<85),0.0082,,142.0,2001,25,,False,Neutral,,,
663993,Nathaniel Lowe,34,0.304,0.565,0.043,0.217,91.15217391304348,0.863,0.0,0.478,0.243,0.478,0.174,0.118,0.206,0.571,0.299,0.354,0.055,CIN,1.08,0.3155,0.3155,31,0.3155,0.3425,0.1566,0.0017718120805369129,0.3253651211801897,111.6,Above Avg (100-119),0.007,,3453.0,1995,31,,False,Neutral,,,
655316,Andruw Monasterio,35,0.261,0.522,0.043,0.174,92.69130434782608,0.885,0.0,0.304,0.26,0.348,0.304,0.114,0.229,0.5,0.254,0.31,0.056,BOS,1.0,0.3007,0.3007,29,0.3007,0.3066,0.145,-0.0021025641025641025,0.29849662162162166,94.8,Below Avg (85-94),0.0061,Anti-platoon luck (amplified),607.0,1997,29,,False,Neutral,,,
663538,Nico Hoerner,108,0.338,0.268,0.037,0.146,85.65121951219511,0.979,0.16,0.369,0.333,0.31,0.298,0.093,0.102,0.909,0.414,0.412,-0.002,CHC,1.0,0.3338,0.3338,29,0.3338,0.3436,0.145,0.0018461538461538461,0.3175733063700708,100.8,Above Avg (100-119),0.0051,Platoon-driven (dampened),2946.0,1997,29,,False,Neutral,Confirmed,,
621438,Tyrone Taylor,35,0.24,0.192,0.077,0.154,85.79230769230769,0.843,0.091,0.308,0.41,0.37,0.407,0.029,0.2,0.143,0.247,0.272,0.025,NYM,0.95,0.2845,0.2845,32,0.276,0.2626,0.1377,0.00042424242424242425,0.3029537136706135,91.4,Below Avg (85-94),0.0024,,1681.0,1994,32,,False,Neutral,,,
686681,Michael Massey,35,0.292,0.56,0.08,0.28,91.796,0.791,0.077,0.4,0.343,0.24,0.52,0.029,0.257,0.111,0.297,0.304,0.007,KC,1.0,0.2931,0.2931,28,0.2931,0.3056,0.145,0.00453731343283582,0.30360420475319927,96.4,Average (95-99),0.0019,,1299.0,1998,28,,False,Neutral,,,
623168,Tyler Heineman,37,0.292,0.217,0.0,0.043,83.4391304347826,0.87,0.0,0.542,0.448,0.593,0.148,0.027,0.216,0.125,0.224,0.258,0.034,TOR,1.0,,0.3,35,0.3,0.2929,0.145,0.002875,0.28262447257383966,89.7,Below Avg (85-94),0.0016,,492.0,1991,35,,False,Neutral,,,
641933,Tyler O'neill,31,0.25,0.333,0.048,0.095,86.79523809523809,0.778,0.143,0.429,0.224,0.333,0.333,0.065,0.194,0.333,0.3,0.31,0.01,BAL,1.0,0.2779,0.2779,31,0.2779,0.2858,0.145,-7.476635514018692e-05,0.3430063291139241,108.9,Above Avg (100-119),0.0011,,2352.0,1995,31,Summer performer (amplified),False,Neutral,,,
592663,J. t. Realmuto,57,0.31,0.395,0.023,0.163,88.42093023255813,0.831,0.071,0.465,0.328,0.419,0.326,0.088,0.14,0.625,0.342,0.328,-0.014,PHI,1.06,0.3128,0.3128,35,0.294,0.3109,0.1537,-0.0007017543859649123,0.329061876247505,110.7,Above Avg (100-119),0.0009,Anti-platoon luck (amplified),5588.0,1991,35,Summer performer (amplified),False,Neutral,,,
676694,Jake Meyers,39,0.296,0.357,0.143,0.179,88.41071428571429,0.891,0.143,0.357,0.315,0.393,0.25,0.077,0.179,0.429,0.349,0.353,0.004,HOU,1.0,0.2932,0.2932,30,0.2932,0.295,0.145,0.0018461538461538461,0.30551093117408906,97.0,Average (95-99),0.0001,Anti-platoon luck (amplified),1601.0,1996,30,Fader conflict (dampened),False,Neutral,,,
641680,Jonah Heim,34,0.28,0.32,0.04,0.16,85.756,0.867,0.0,0.44,0.338,0.36,0.24,0.118,0.147,0.8,0.299,0.271,-0.028,ATL,1.0,0.2802,0.2802,31,0.2802,0.283,0.145,0.0028,0.29495017543859653,93.6,Below Avg (85-94),0.0001,,2223.0,1995,31,Fader conflict (dampened),False,Neutral,,,
641555,J. c. Escarra,20,0.231,0.308,0.154,0.077,91.16923076923078,0.783,0.0,0.308,0.292,0.462,0.154,0.05,0.3,0.167,0.267,0.264,-0.003,NYY,1.0,,0.3,31,0.3,0.3029,0.145,0.002891566265060241,0.3,95.2,Average (95-99),0.0,,110.0,1995,31,,False,Neutral,,,
669289,Santiago Espinal,20,0.25,0.438,0.0,0.062,90.0,0.929,0.0,0.438,0.278,0.611,0.111,0.0,0.1,0.0,0.217,0.327,0.11,LAD,1.0,0.3026,0.3026,32,0.2935,0.2862,0.145,0.002666666666666667,0.2811788283658787,89.3,Below Avg (85-94),0.0,,1789.0,1994,32,,False,Neutral,,,
518595,Travis D'arnaud,18,0.2,0.2,0.2,0.2,84.82000000000001,0.85,0.0,0.0,0.379,0.3,0.5,0.056,0.278,0.2,0.286,0.289,0.003,LAA,1.0,0.289,0.289,37,0.263,0.2685,0.145,-0.0024827586206896553,0.3112951388888889,98.8,Average (95-99),0.0,,3573.0,1989,37,,False,Neutral,,,
600869,Jeimer Candelario,20,0.2,0.4,0.0,0.0,91.81,0.545,0.0,0.6,0.351,0.4,0.4,0.05,0.4,0.125,0.195,0.216,0.021,LAA,1.0,0.2763,0.2763,33,0.268,0.2669,0.145,-0.0010602409638554215,0.2960230088495575,94.0,Below Avg (85-94),0.0,,3610.0,1993,33,,False,Neutral,,,
700246,Carson Williams,20,0.2,0.2,0.0,0.1,84.44,0.708,0.0,0.3,0.316,0.455,0.273,0.05,0.4,0.125,0.188,0.22,0.032,TB,0.94,,0.3,23,0.3,0.2758,0.1363,-0.006233766233766234,0.233,69.5,Poor (<85),0.0,,131.0,2003,23,,False,Neutral,,,
668952,Ryan Kreidler,18,0.111,0.273,0.182,0.273,88.83636363636364,0.8,0.667,0.545,0.111,0.273,0.273,0.222,0.167,1.333,0.447,0.499,0.052,MIN,1.0,,0.3,29,0.3,0.306,0.145,-0.001974025974025974,0.21374015748031497,67.9,Poor (<85),0.0,,223.0,1997,29,,False,Neutral,,,
669004,Mj Melendez,18,0.571,0.75,0.25,0.5,100.25,0.739,0.333,0.75,0.244,0.0,0.375,0.111,0.444,0.25,0.428,0.371,-0.057,NYM,0.95,0.2654,0.2654,0,0.2654,0.2547,0.1377,-0.005432098765432099,0.3171225402504472,95.6,Average (95-99),0.0,,1664.0,0,0,,False,Neutral,,,
628451,Andy Ibáñez,18,0.133,0.267,0.0,0.067,87.36666666666666,0.923,0.0,0.467,0.455,0.333,0.467,0.056,0.111,0.5,0.189,0.211,0.022,ATH,0.96,0.2968,0.2968,33,0.2879,0.284,0.1392,-0.00044444444444444447,0.30602682926829267,93.3,Below Avg (85-94),0.0,,1234.0,1993,33,,False,Neutral,,,
682641,Luis Matos,18,0.3,0.3,0.0,0.1,84.64,0.9,0.0,0.3,0.486,0.4,0.1,0.056,0.389,0.143,0.189,0.136,-0.053,MIL,1.0,0.281,0.281,24,0.281,0.2764,0.145,-0.004645161290322581,0.2872900505902192,91.2,Below Avg (85-94),0.0,,603.0,2002,24,,False,Neutral,,,
669369,Bryce Johnson,18,0.444,0.111,0.0,0.0,84.82222222222222,0.792,0.0,0.444,0.29,0.5,0.3,0.056,0.389,0.143,0.289,0.165,-0.124,SD,1.0,,0.3,31,0.3,0.306,0.145,0.006,0.29329268292682925,93.1,Below Avg (85-94),0.0,,237.0,1995,31,,False,Neutral,,,
650968,Yohel Pozo,16,0.125,0.375,0.0,0.062,90.01875,1.0,0.0,0.25,0.458,0.688,0.188,0.0,0.0,0.0,0.191,0.25,0.059,STL,1.0,,0.3,29,0.3,0.2913,0.145,0.0012857142857142859,0.276,87.6,Below Avg (85-94),0.0,,256.0,1997,29,,False,Neutral,,,
663624,Ryan Mountcastle,15,0.333,0.417,0.0,0.083,90.04166666666667,1.0,0.0,0.333,0.448,0.583,0.167,0.067,0.133,0.5,0.31,0.301,-0.009,BAL,1.0,0.3106,0.3106,29,0.3106,0.3055,0.145,0.004888888888888889,0.3368913043478261,106.9,Above Avg (100-119),0.0,,2684.0,1997,29,,False,Neutral,,,
701678,Hao-Yu  Lee,15,0.375,0.375,0.25,0.375,94.2125,0.714,0.0,0.125,0.28,0.25,0.375,0.067,0.4,0.167,0.25,0.323,0.073,DET,1.0,,0.3,0,0.3,0.3054,0.145,-0.0026181818181818185,,100.0,Above Avg (100-119),0.0,,13.0,0,0,,False,Neutral,,,
679845,Nick Loftin,16,0.333,0.417,0.083,0.083,89.66666666666667,0.923,0.0,0.667,0.226,0.417,0.25,0.188,0.062,3.0,0.456,0.378,-0.078,KC,1.0,,0.3,28,0.3,0.2988,0.145,-0.0011636363636363637,0.2931850117096019,93.1,Below Avg (85-94),0.0,,438.0,1998,28,,False,Neutral,,,
691783,Jordan Lawlar,17,0.444,0.4,0.1,0.2,89.19,0.81,0.167,0.7,0.25,0.3,0.6,0.059,0.294,0.2,0.412,0.377,-0.035,AZ,1.0,,0.3,24,0.3,0.308,0.145,0.0,0.2331666666666667,74.0,Poor (<85),0.0,,128.0,2002,24,,False,Neutral,,,
680869,Zack Gelof,17,0.3,0.5,0.0,0.2,89.36,0.682,0.0,0.4,0.111,0.636,0.091,0.0,0.353,0.0,0.191,0.173,-0.018,ATH,0.96,0.2769,0.2769,0,0.2769,0.2602,0.1392,0.0044444444444444444,0.28560126582278483,87.0,Below Avg (85-94),0.0,,961.0,0,0,,False,Neutral,,,
664238,Dylan Moore,10,0.0,0.333,0.0,0.333,93.66666666666669,0.786,0.0,0.0,0.269,0.0,0.667,0.2,0.5,0.4,0.14,0.254,0.114,PHI,1.06,0.2568,0.2568,0,0.2568,0.2837,0.1537,0.0034509803921568627,0.291,97.9,Average (95-99),0.0,,1932.0,0,0,,False,Neutral,,,
694376,Shay Whitcomb,10,0.0,0.333,0.333,0.333,90.56666666666666,0.833,0.5,0.0,0.4,0.0,0.667,0.1,0.6,0.167,0.27,0.272,0.002,HOU,1.0,,0.3,0,0.3,0.3027,0.145,-0.00526829268292683,0.2823333333333334,89.6,Below Avg (85-94),0.0,,88.0,0,0,,False,Neutral,,,
663330,Jahmai Jones,24,0.235,0.444,0.167,0.222,92.22222222222224,0.848,0.25,0.167,0.303,0.333,0.222,0.0,0.25,0.0,0.285,0.385,0.1,DET,1.0,,0.3,29,0.3,0.3052,0.145,-0.0027733333333333334,0.3608557692307693,114.6,Above Avg (100-119),0.0,,297.0,1997,29,,False,Neutral,,,
681546,James Outman,24,0.167,0.25,0.0,0.0,84.24166666666666,0.711,0.0,0.5,0.227,0.25,0.25,0.083,0.417,0.2,0.148,0.148,0.0,MIN,1.0,0.2625,0.2625,29,0.2625,0.2713,0.145,0.0007659574468085107,0.30788518943742826,97.7,Average (95-99),0.0,,906.0,1997,29,,False,Neutral,,,
516782,Starling Marte,24,0.312,0.4,0.133,0.133,90.26,0.806,0.0,0.312,0.372,0.625,0.188,0.0,0.292,0.0,0.246,0.232,-0.014,KC,1.0,0.3222,0.3222,38,0.2932,0.2805,0.145,-0.002727272727272727,0.32587115384615384,103.5,Above Avg (100-119),0.0,,6322.0,1988,38,,False,Neutral,,,
687231,Darell Hernaiz,25,0.25,0.353,0.0,0.0,88.77058823529411,0.81,0.25,0.353,0.456,0.471,0.235,0.12,0.2,0.6,0.308,0.323,0.015,ATH,0.96,,0.3,25,0.3,0.2864,0.1392,-0.0016260162601626016,0.2932078313253012,89.4,Below Avg (85-94),0.0,,349.0,2001,25,,False,Neutral,,,
620443,Luis Torrens,25,0.3,0.6,0.0,0.2,90.905,0.806,0.0,0.35,0.4,0.45,0.15,0.0,0.2,0.0,0.244,0.279,0.035,NYM,0.95,0.2764,0.2764,30,0.2764,0.2612,0.1377,-0.00136,0.3288803611738149,99.2,Average (95-99),0.0,,1239.0,1996,30,,False,Neutral,,,
665052,Griffin Conine,25,0.286,0.625,0.25,0.375,90.13125,0.72,0.5,0.375,0.38,0.5,0.25,0.08,0.24,0.333,0.402,0.521,0.119,MIA,0.95,,0.3,29,0.3,0.2886,0.1377,0.0035555555555555557,0.2939142857142857,88.6,Below Avg (85-94),0.0,,200.0,1997,29,,False,Neutral,,,
692216,C. j. Kayfus,25,0.231,0.5,0.214,0.071,92.77857142857144,0.816,0.143,0.286,0.345,0.286,0.5,0.08,0.32,0.25,0.286,0.329,0.043,CLE,1.0,,0.3,25,0.3,0.3084,0.145,0.00037037037037037035,0.322,102.2,Above Avg (100-119),0.0,,163.0,2001,25,,False,Neutral,,,
624512,Reese Mcguire,25,0.278,0.111,0.0,0.0,76.73333333333333,0.926,0.0,0.278,0.387,0.333,0.278,0.0,0.2,0.0,0.236,0.245,0.009,CWS,1.0,0.2987,0.2987,31,0.2987,0.3074,0.145,0.0007368421052631579,0.25890873015873017,82.2,Poor (<85),0.0,,1195.0,1995,31,,False,Neutral,,,
