"last_name, first_name",player_id,team_name_alt,pitch_type,pitch_name,run_value_per_100,run_value,pitches,pitch_usage,pa,ba,slg,woba,whiff_percent,k_percent,put_away,est_ba,est_slg,est_woba,hard_hit_percent
"Bassitt, Chris",605135,TOR,ST,Sweeper,1.0,2,218,7.4,71,0.154,0.231,0.249,45.8,40.8,29.6,0.143,0.197,0.195,13.9
"Martin, Chris",455119,BOS,FC,Cutter,1.5,5,299,45.5,71,0.269,0.373,0.298,27.6,22.5,21.9,0.241,0.321,0.267,21.2
"Weissert, Greg",669711,BOS,FF,4-Seam Fastball,1.5,3,220,21.4,71,0.194,0.313,0.229,17.6,38.0,20.1,0.186,0.291,0.219,35.7
"Schmidt, Clarke",657376,NYY,ST,Sweeper,0.9,3,344,23.7,70,0.21,0.323,0.264,33.8,27.1,21.3,0.186,0.28,0.259,40.9
"Staumont, Josh",622251,MIN,SL,Slider,1.6,4,258,61.4,70,0.175,0.175,0.249,24.6,17.1,14.1,0.222,0.306,0.323,30.4
"Chargois, JT",608638,SEA,SI,Sinker,2.3,6,270,51.0,70,0.215,0.308,0.261,14.2,12.9,27.3,0.296,0.466,0.354,46.4
"Hanifee, Brenan",669724,DET,SI,Sinker,1.9,5,241,54.0,70,0.231,0.246,0.261,8.8,10.0,11.7,0.244,0.292,0.27,37.9
"Weems, Jordan",607179,WSH,SL,Slider,-2.0,-5,256,34.9,70,0.258,0.516,0.369,26.4,22.9,19.5,0.22,0.442,0.332,32.6
"Hernández, Carlos",672578,KC,FF,4-Seam Fastball,2.1,7,303,54.1,70,0.193,0.263,0.271,15.5,17.1,11.2,0.198,0.408,0.321,44.7
"Contreras, Roansy",672710,LAA,SL,Slider,-1.9,-5,269,25.0,70,0.274,0.645,0.408,25.8,22.9,16.8,0.263,0.511,0.363,40.4
"Blackburn, Paul",621112,NYM,FC,Cutter,-1.0,-3,267,22.0,70,0.299,0.493,0.393,24.4,17.1,30.8,0.296,0.455,0.341,27.3
"Scott, Tayler",605463,HOU,FS,Split-Finger,0.4,1,285,23.7,70,0.18,0.246,0.242,32.8,21.4,15.0,0.239,0.299,0.289,17.0
"Pallante, Andre",669467,STL,CU,Curveball,-0.6,-1,244,12.6,70,0.157,0.257,0.188,34.5,47.1,21.3,0.146,0.237,0.175,32.4
"López, Jorge",605347,CHC,SI,Sinker,-0.4,-1,291,36.3,70,0.333,0.476,0.386,17.1,10.0,20.0,0.288,0.494,0.375,44.6
"Turnbull, Spencer",605513,PHI,ST,Sweeper,1.5,5,304,33.2,70,0.145,0.226,0.221,30.8,30.0,18.8,0.188,0.296,0.267,31.7
"Matsui, Yuki",673513,SD,SL,Slider,1.3,4,284,27.1,70,0.197,0.409,0.269,45.1,37.1,33.8,0.165,0.318,0.228,34.1
"Stroman, Marcus",573186,NYY,SV,Slurve,-1.2,-5,368,13.9,70,0.309,0.515,0.375,31.3,15.7,15.3,0.312,0.555,0.38,43.9
"Brito, Jhony",666745,SD,CH,Changeup,1.3,3,216,34.5,70,0.231,0.323,0.268,26.7,21.4,23.4,0.225,0.381,0.292,25.5
"Maeda, Kenta",628317,DET,ST,Sweeper,1.0,3,260,13.3,70,0.226,0.355,0.281,20.5,25.7,22.0,0.179,0.296,0.246,23.9
"Webb, Jacob",657097,BAL,CH,Changeup,2.2,6,258,27.7,70,0.125,0.219,0.196,34.8,28.6,20.2,0.157,0.274,0.221,20.0
"Roberts, Ethan",681799,CHC,ST,Sweeper,-0.5,-1,281,59.3,69,0.262,0.431,0.32,30.5,24.6,18.7,0.23,0.383,0.291,41.7
"Ferrer, Jose A.",678606,WSH,SI,Sinker,2.9,8,263,55.3,69,0.231,0.262,0.253,11.3,5.8,9.1,0.263,0.347,0.29,56.5
"Mikolas, Miles",571945,STL,CH,Changeup,-4.3,-10,230,8.5,69,0.394,0.742,0.479,15.9,8.7,9.8,0.313,0.559,0.383,36.1
"Kerkering, Orion",689147,PHI,FF,4-Seam Fastball,0.6,2,317,29.2,69,0.224,0.328,0.302,27.8,34.8,18.5,0.182,0.262,0.266,37.1
"Chargois, JT",608638,SEA,SL,Slider,-0.7,-2,228,43.1,69,0.15,0.35,0.272,33.3,29.0,16.9,0.17,0.367,0.288,37.5
"García, Yimi",554340,SEA,FF,4-Seam Fastball,1.0,2,231,37.3,69,0.143,0.365,0.246,31.2,43.5,26.5,0.145,0.373,0.252,44.1
"Hill, Tim",657612,NYY,FF,4-Seam Fastball,-1.3,-3,256,26.1,69,0.262,0.369,0.288,19.5,24.6,15.3,0.23,0.286,0.257,38.8
"Pérez, Martín",527048,SD,CU,Curveball,0.4,1,310,14.1,69,0.246,0.354,0.299,29.0,17.4,17.9,0.259,0.431,0.319,37.7
"King, John",667463,STL,CH,Changeup,-0.2,0,237,27.7,69,0.215,0.323,0.282,23.1,13.0,13.6,0.263,0.47,0.323,31.0
"Hudson, Dakota",641712,COL,FF,4-Seam Fastball,-3.0,-7,235,15.6,69,0.321,0.547,0.447,6.8,7.2,9.8,0.285,0.454,0.405,35.4
"Buehler, Walker",621111,LAD,FC,Cutter,1.6,4,279,20.9,69,0.238,0.397,0.326,21.5,20.3,19.4,0.214,0.321,0.273,28.6
"Kelly, Merrill",518876,AZ,FC,Cutter,0.3,1,288,25.2,68,0.276,0.5,0.374,10.9,13.2,18.8,0.299,0.583,0.416,50.0
"Tyler, Kyle",667725,MIA,FC,Cutter,-1.2,-3,260,44.8,68,0.328,0.448,0.392,16.1,13.2,11.8,0.348,0.577,0.442,59.2
"Morton, Charlie",450203,ATL,CH,Changeup,-1.7,-5,307,11.0,68,0.292,0.6,0.408,33.3,10.3,14.0,0.316,0.587,0.401,31.0
"Vieira, Thyago",600986,AZ,SI,Sinker,0.4,1,298,40.4,68,0.286,0.393,0.357,18.0,11.8,13.8,0.255,0.365,0.336,42.9
"Stanek, Ryne",592773,NYM,FS,Split-Finger,-1.4,-3,209,21.4,68,0.21,0.306,0.292,43.3,44.1,25.0,0.183,0.241,0.233,40.6
"López, Pablo",641154,MIN,SI,Sinker,-2.2,-5,231,7.7,68,0.406,0.609,0.454,14.5,8.8,20.0,0.327,0.535,0.394,32.8
"Ragans, Cole",666142,KC,FC,Cutter,-0.1,0,352,11.3,68,0.348,0.455,0.375,22.8,5.9,20.0,0.339,0.483,0.368,41.9
"Thorpe, Drew",689672,CWS,CH,Changeup,2.1,5,256,35.5,68,0.164,0.311,0.252,37.9,25.0,17.5,0.173,0.319,0.262,22.7
"Young, Danny",664849,NYM,ST,Sweeper,0.3,1,364,52.2,68,0.113,0.189,0.268,51.6,45.6,24.6,0.16,0.288,0.305,18.2
"Peralta, Wandy",593974,SD,SI,Sinker,0.9,2,248,40.5,68,0.25,0.317,0.302,13.6,10.3,17.9,0.332,0.487,0.399,60.4
"Martinez, Seth",661527,HOU,FF,4-Seam Fastball,0.1,0,273,32.6,68,0.271,0.424,0.352,18.6,16.2,14.7,0.268,0.472,0.368,43.8
"Matz, Steven",571927,STL,CH,Changeup,-2.9,-6,194,25.7,68,0.3,0.567,0.396,27.2,20.6,14.3,0.278,0.487,0.364,34.0
"Smith, Will",519293,KC,FF,4-Seam Fastball,-1.8,-3,195,29.0,68,0.375,0.554,0.436,10.2,10.3,14.6,0.345,0.558,0.429,36.5
"Lambert, Peter",663567,COL,CH,Changeup,-0.1,0,260,25.0,68,0.23,0.328,0.282,37.6,25.0,20.2,0.207,0.286,0.246,30.4
"Arrighetti, Spencer",681293,HOU,ST,Sweeper,0.5,1,270,10.8,67,0.113,0.226,0.197,38.6,41.8,24.3,0.159,0.208,0.203,17.6
"Snider, Collin",676092,SEA,ST,Sweeper,0.1,0,254,37.6,67,0.227,0.439,0.292,29.9,28.4,18.3,0.235,0.418,0.287,36.2
"Hancock, Emerson",676106,SEA,CH,Changeup,0.5,1,214,21.1,67,0.185,0.323,0.234,23.9,19.4,14.4,0.238,0.392,0.288,37.7
"Salazar, Eduardo",674285,WSH,SI,Sinker,-0.9,-2,245,49.6,67,0.339,0.446,0.416,7.3,3.0,6.9,0.341,0.476,0.414,42.6
"Puk, A.J.",640462,AZ,SL,Slider,1.4,3,254,21.7,67,0.161,0.306,0.235,47.8,41.8,28.0,0.173,0.272,0.232,29.4
"Sandlin, Nick",680704,CLE,FF,4-Seam Fastball,-1.5,-5,300,29.9,67,0.283,0.585,0.422,17.6,20.9,16.5,0.242,0.592,0.408,50.0
"Swanson, Erik",657024,TOR,FS,Split-Finger,-2.2,-5,206,30.9,67,0.242,0.645,0.39,28.9,28.4,22.4,0.257,0.526,0.359,41.9
"Wheeler, Zack",554430,PHI,FC,Cutter,0.2,1,301,9.6,67,0.238,0.381,0.281,18.2,17.9,17.6,0.227,0.413,0.289,23.1
"Martinez, Seth",661527,HOU,ST,Sweeper,-1.7,-5,267,31.9,67,0.238,0.54,0.379,29.8,22.4,18.8,0.232,0.407,0.299,29.2
"Jackson, Luke",592426,ATL,FF,4-Seam Fastball,-0.4,-1,290,31.6,67,0.245,0.358,0.332,25.0,25.4,21.0,0.198,0.336,0.323,39.5
"Burnes, Corbin",669203,BAL,CH,Changeup,0.2,1,331,11.1,67,0.194,0.339,0.263,37.7,23.9,19.3,0.188,0.356,0.267,26.1
"Scherzer, Max",453286,TEX,FF,4-Seam Fastball,0.3,1,294,43.9,67,0.262,0.492,0.353,22.2,17.9,15.6,0.261,0.443,0.337,36.7
"Santana, Dennis",642701,PIT,FF,4-Seam Fastball,1.0,3,292,26.4,67,0.207,0.276,0.279,20.0,26.9,17.0,0.224,0.33,0.292,31.7
"Uceta, Edwin",670955,TB,CH,Changeup,3.2,7,229,34.1,67,0.154,0.2,0.171,37.4,38.8,23.6,0.181,0.213,0.19,30.8
"Vodnik, Victor",680767,COL,SL,Slider,0.0,0,270,20.1,66,0.254,0.356,0.305,27.5,28.8,19.6,0.217,0.385,0.298,48.8
"Slaten, Justin",686580,BOS,ST,Sweeper,-1.1,-2,200,24.7,66,0.279,0.459,0.352,35.6,27.3,24.7,0.255,0.444,0.336,31.1
"Darvish, Yu",506433,SD,FF,4-Seam Fastball,0.0,0,232,18.4,66,0.21,0.403,0.278,13.8,22.7,18.1,0.218,0.393,0.28,56.3
"Curry, Xzavion",675540,MIA,FF,4-Seam Fastball,-0.2,-1,316,49.5,66,0.262,0.492,0.361,19.6,13.6,11.0,0.272,0.516,0.361,42.3
"Rea, Colin",607067,MIL,FS,Split-Finger,-2.0,-5,235,8.9,66,0.281,0.484,0.357,27.3,18.2,17.6,0.306,0.46,0.347,32.7
"Snider, Collin",676092,SEA,FF,4-Seam Fastball,0.3,1,280,41.4,66,0.211,0.298,0.3,31.7,31.8,19.3,0.214,0.328,0.299,33.3
"Alexander, Tyler",641302,TB,CH,Changeup,-2.9,-7,228,13.7,66,0.339,0.5,0.413,18.1,13.6,11.7,0.316,0.481,0.361,40.7
"Lugo, Seth",607625,KC,FC,Cutter,1.8,5,276,8.9,66,0.23,0.246,0.252,21.9,16.7,15.1,0.225,0.307,0.268,31.4
"Falter, Bailey",663559,PIT,CU,Curveball,-1.6,-5,325,15.2,66,0.305,0.61,0.409,20.7,13.6,15.3,0.267,0.524,0.363,38.5
"Stratton, Hunter",676702,PIT,FF,4-Seam Fastball,-0.4,-1,217,37.0,66,0.263,0.368,0.315,24.3,21.2,15.9,0.226,0.387,0.304,37.0
"Nelson, Ryne",669194,AZ,CH,Changeup,-2.5,-6,238,9.9,66,0.302,0.587,0.389,20.3,10.6,9.2,0.286,0.5,0.354,35.7
"Luzardo, Jesús",666200,MIA,CH,Changeup,1.1,3,252,23.3,66,0.203,0.322,0.283,40.1,22.7,20.0,0.248,0.387,0.314,28.9
"Matthews, Zebby",805673,MIN,FF,4-Seam Fastball,-1.4,-4,307,42.8,66,0.288,0.627,0.416,17.8,25.8,21.3,0.262,0.592,0.394,54.8
"McCaughan, Darren",670766,MIA,ST,Sweeper,-2.5,-7,271,38.0,66,0.311,0.689,0.431,14.2,10.6,8.6,0.271,0.606,0.376,41.1
"Lively, Ben",594902,CLE,CU,Curveball,-0.3,-1,207,8.6,66,0.215,0.369,0.255,17.4,21.2,14.0,0.229,0.31,0.245,23.5
"Farmer, Buck",571656,CIN,CH,Changeup,-0.9,-2,245,21.0,65,0.267,0.367,0.322,32.6,26.2,19.5,0.252,0.357,0.302,34.9
"Funderburk, Kody",681892,MIN,FC,Cutter,-0.8,-2,285,43.7,65,0.321,0.5,0.4,26.1,12.3,12.5,0.315,0.476,0.388,28.0
"Herrin, Tim",682120,CLE,FF,4-Seam Fastball,1.6,4,246,24.3,65,0.189,0.226,0.278,16.8,16.9,13.4,0.242,0.369,0.346,50.0
"Keller, Brad",641745,BOS,SL,Slider,-1.9,-5,270,36.3,65,0.274,0.581,0.415,23.4,18.5,16.7,0.233,0.488,0.323,44.0
"Bido, Osvaldo",674370,ATH,SL,Slider,1.9,4,223,21.1,65,0.197,0.311,0.262,27.0,32.3,21.9,0.194,0.298,0.241,27.5
"Walker, Taijuan",592836,PHI,ST,Sweeper,0.5,1,222,15.5,65,0.18,0.361,0.271,28.2,13.8,17.6,0.236,0.446,0.316,28.8
"Alexander, Tyler",641302,TB,SI,Sinker,-0.9,-2,212,12.7,65,0.293,0.5,0.368,10.1,18.5,19.4,0.274,0.501,0.358,44.7
"Hudson, Bryan",663542,MIL,ST,Sweeper,2.1,4,216,23.3,65,0.052,0.103,0.133,35.2,44.6,26.4,0.142,0.204,0.215,34.5
"McCaughan, Darren",670766,MIA,SI,Sinker,-1.4,-3,225,31.5,65,0.346,0.5,0.43,8.9,12.3,14.3,0.295,0.408,0.379,35.6
"Parker, Mitchell",680730,WSH,SL,Slider,0.2,1,236,9.8,65,0.238,0.429,0.304,36.4,35.4,25.6,0.191,0.371,0.244,36.6
"Bednar, David",670280,PIT,FS,Split-Finger,0.5,1,246,24.0,65,0.231,0.354,0.266,36.5,29.2,19.6,0.233,0.375,0.266,39.1
"Suarez, José",660761,LAA,FF,4-Seam Fastball,-1.1,-4,395,40.0,65,0.28,0.48,0.428,22.9,18.5,11.9,0.275,0.511,0.417,53.8
"Beeks, Jalen",656222,PIT,CH,Changeup,-1.2,-4,304,25.6,65,0.267,0.367,0.327,41.7,26.2,20.5,0.257,0.367,0.299,18.2
"Erceg, Lucas",668674,KC,SI,Sinker,2.6,5,202,21.3,65,0.217,0.233,0.253,21.0,16.9,26.2,0.209,0.243,0.243,24.5
"Peralta, Wandy",593974,SD,CH,Changeup,0.5,1,256,41.8,65,0.172,0.328,0.282,21.5,10.8,8.2,0.199,0.357,0.297,30.8
"Foley, Jason",671345,DET,SL,Slider,3.2,9,285,31.5,65,0.113,0.145,0.143,32.4,23.1,15.5,0.208,0.338,0.252,27.1
"Schmidt, Clarke",657376,NYY,CU,Curveball,0.7,2,242,16.6,64,0.14,0.193,0.213,30.7,37.5,16.6,0.149,0.232,0.229,26.5
"Gray, Sonny",543243,STL,CU,Curveball,1.0,3,346,13.9,64,0.21,0.452,0.302,33.1,23.4,29.4,0.287,0.435,0.324,34.0
"Vásquez, Randy",681190,SD,ST,Sweeper,0.0,0,221,13.1,64,0.22,0.407,0.288,25.5,21.9,18.4,0.212,0.333,0.266,32.6
"Funderburk, Kody",681892,MIN,ST,Sweeper,-2.3,-5,212,32.5,64,0.259,0.463,0.36,31.9,32.8,18.8,0.204,0.357,0.297,45.7
"Povich, Cade",700249,BAL,CU,Curveball,-1.9,-5,272,19.6,64,0.333,0.517,0.4,26.9,23.4,18.3,0.295,0.45,0.346,42.2
"Jackson, Jay",543351,MIN,SL,Slider,-2.4,-6,252,55.6,64,0.276,0.672,0.421,30.7,23.4,17.9,0.264,0.546,0.378,46.5
"Priester, Quinn",682990,BOS,SL,Slider,-1.0,-2,226,27.9,64,0.246,0.443,0.315,25.4,18.8,15.0,0.259,0.417,0.3,48.0
"Sandlin, Nick",680704,CLE,FS,Split-Finger,1.9,5,266,26.5,64,0.1,0.2,0.208,48.3,43.8,31.1,0.12,0.209,0.173,30.3
"Buehler, Walker",621111,LAD,SI,Sinker,-1.4,-3,219,16.4,64,0.291,0.327,0.391,11.5,10.9,13.0,0.228,0.279,0.293,22.9
"Wilson, Steven",621051,CWS,FF,4-Seam Fastball,-2.1,-5,248,39.8,64,0.245,0.51,0.406,16.5,17.2,17.2,0.263,0.537,0.422,37.5
"Pivetta, Nick",601713,BOS,CU,Curveball,0.6,2,389,16.3,63,0.167,0.4,0.286,20.6,19.0,12.9,0.243,0.491,0.329,39.6
"Flexen, Chris",623167,CWS,CU,Curveball,-0.1,0,342,12.2,63,0.246,0.393,0.288,30.8,30.2,20.9,0.205,0.302,0.235,21.4
"Mantiply, Joe",573009,AZ,CH,Changeup,0.4,1,229,26.4,63,0.254,0.356,0.292,31.3,22.2,16.5,0.21,0.321,0.262,26.7
"Cole, Gerrit",543037,NYY,SL,Slider,1.0,2,232,15.1,63,0.226,0.274,0.228,27.5,22.2,17.5,0.241,0.344,0.264,37.5
"Voth, Austin",608723,SEA,FF,4-Seam Fastball,2.1,5,231,23.7,63,0.157,0.255,0.269,25.0,23.8,20.3,0.206,0.35,0.321,32.4
"Darvish, Yu",506433,SD,SI,Sinker,-0.1,0,215,17.1,63,0.255,0.473,0.356,18.9,14.3,17.6,0.275,0.455,0.361,43.8
"Estrada, Jeremiah",669093,SD,FS,Split-Finger,1.2,2,199,19.8,63,0.138,0.224,0.202,51.0,57.1,33.6,0.133,0.211,0.196,25.0
"Suarez, Ranger",624133,PHI,FC,Cutter,-2.0,-6,285,12.1,63,0.302,0.642,0.434,16.2,9.5,14.3,0.268,0.511,0.38,36.7
"Cabrera, Génesis",650893,TOR,SI,Sinker,-2.3,-5,223,21.7,63,0.385,0.615,0.48,15.1,6.3,22.2,0.337,0.574,0.441,52.9
"Clase, Emmanuel",661403,CLE,SL,Slider,3.1,6,202,20.5,63,0.145,0.161,0.148,35.5,38.1,22.9,0.167,0.294,0.196,25.6
"Nicolas, Kyle",693312,PIT,SL,Slider,-1.9,-4,209,22.0,63,0.3,0.417,0.35,37.5,28.6,19.4,0.266,0.373,0.3,33.3
"Quantrill, Cal",615698,COL,CU,Curveball,-0.8,-2,311,11.8,63,0.267,0.567,0.379,28.6,20.6,17.8,0.314,0.649,0.42,46.8
"Martin, Davis",663436,CWS,ST,Sweeper,0.4,1,239,26.8,63,0.121,0.293,0.228,37.8,36.5,23.2,0.119,0.255,0.202,22.9
"Koenig, Jared",657649,MIL,FC,Cutter,-0.1,0,256,25.2,63,0.254,0.424,0.344,18.6,14.3,14.3,0.248,0.476,0.334,36.0
"Cruz, Fernando",518585,CIN,FC,Cutter,-2.4,-7,288,25.3,63,0.333,0.765,0.532,26.7,6.3,14.8,0.352,0.729,0.505,42.6
"Kershaw, Clayton",477132,LAD,SL,Slider,0.4,1,220,43.7,63,0.281,0.421,0.347,26.4,20.6,18.6,0.258,0.364,0.295,45.7
"Smith, Cade",671922,CLE,FS,Split-Finger,0.5,1,241,20.7,63,0.175,0.228,0.24,29.9,27.0,16.3,0.178,0.24,0.231,32.5
"Henry, Tommy",674072,AZ,FF,4-Seam Fastball,-1.9,-5,239,33.9,63,0.255,0.588,0.39,14.0,17.5,13.8,0.247,0.568,0.392,48.8
"Holmes, Clay",605280,NYY,ST,Sweeper,0.4,1,222,20.5,62,0.172,0.207,0.234,38.0,43.5,22.1,0.13,0.166,0.17,29.0
"Holderman, Colin",670059,PIT,SI,Sinker,-0.8,-2,223,25.7,62,0.259,0.5,0.348,12.2,11.3,13.7,0.254,0.48,0.364,44.9
"Baumann, Mike",657508,MIA,SL,Slider,-0.3,-1,255,23.9,62,0.255,0.455,0.36,27.5,17.7,28.2,0.261,0.482,0.358,25.0
"Floro, Dylan",571670,AZ,SL,Slider,0.5,1,274,26.9,62,0.224,0.345,0.264,32.7,21.0,19.7,0.226,0.348,0.269,28.3
"Detmers, Reid",672282,LAA,CH,Changeup,-1.1,-2,220,14.1,62,0.351,0.544,0.402,31.9,12.9,17.0,0.278,0.438,0.339,41.2
"Stripling, Ross",548389,ATH,SI,Sinker,-1.2,-2,187,13.8,62,0.386,0.439,0.432,8.1,6.5,17.4,0.349,0.444,0.369,27.8
"Baz, Shane",669358,TB,SL,Slider,-0.8,-2,257,21.3,62,0.164,0.4,0.29,22.2,14.5,11.7,0.231,0.452,0.337,40.4
"Vásquez, Randy",681190,SD,FC,Cutter,1.7,4,232,13.8,62,0.228,0.351,0.286,16.9,11.3,14.9,0.293,0.453,0.353,30.0
"Springs, Jeffrey",605488,TB,CH,Changeup,-0.9,-2,179,31.7,62,0.333,0.439,0.367,44.2,32.3,26.7,0.221,0.323,0.272,35.1
"Crochet, Garrett",676979,CWS,ST,Sweeper,-1.8,-4,233,9.7,62,0.228,0.561,0.345,42.2,50.0,28.2,0.138,0.291,0.221,37.0
"Matsui, Yuki",673513,SD,FS,Split-Finger,0.5,1,257,24.5,62,0.193,0.281,0.233,41.1,35.5,18.6,0.189,0.24,0.225,41.7
"Weathers, Ryan",677960,MIA,SI,Sinker,-0.1,0,177,12.5,61,0.273,0.509,0.383,6.3,3.3,14.3,0.339,0.625,0.442,49.1
"Hodge, Porter",687863,CHC,ST,Sweeper,3.9,9,240,37.4,61,0.07,0.105,0.116,51.8,45.9,36.4,0.141,0.212,0.191,24.1
"Kerr, Ray",678061,ATL,FF,4-Seam Fastball,-4.3,-7,171,44.6,61,0.407,0.704,0.523,21.7,18.0,25.0,0.285,0.529,0.387,41.9
"Mears, Nick",683232,MIL,SL,Slider,0.6,1,232,22.6,61,0.246,0.368,0.282,50.5,42.6,36.6,0.15,0.222,0.185,21.9
"Holmes, Grant",656550,ATL,CU,Curveball,1.2,3,215,21.0,61,0.214,0.304,0.241,43.6,37.7,33.3,0.188,0.32,0.242,37.1
"Ferguson, Caleb",657571,HOU,FC,Cutter,1.7,4,249,26.5,61,0.13,0.148,0.178,33.6,37.7,25.0,0.149,0.197,0.211,28.1
"Cabrera, Génesis",650893,TOR,FF,4-Seam Fastball,-3.9,-8,199,19.3,61,0.37,0.741,0.495,18.3,18.0,14.1,0.263,0.525,0.376,55.8
"Kelly, Zack",677161,BOS,ST,Sweeper,2.3,6,260,27.2,61,0.138,0.224,0.197,34.4,32.8,21.3,0.123,0.191,0.166,15.8
"Manning, Matt",666159,DET,FF,4-Seam Fastball,-1.2,-3,211,48.2,61,0.327,0.519,0.39,21.3,24.6,22.7,0.296,0.555,0.391,46.2
"Muller, Kyle",666205,ATH,SL,Slider,0.7,1,179,24.7,61,0.25,0.411,0.294,22.1,18.0,17.7,0.249,0.4,0.301,48.9
"Maton, Phil",664208,NYM,ST,Sweeper,-0.3,-1,241,22.4,61,0.298,0.614,0.403,21.2,9.8,16.2,0.313,0.637,0.421,43.1
"Kuhl, Chad",641771,CWS,SI,Sinker,-3.3,-7,218,22.2,61,0.404,0.723,0.53,11.6,6.6,19.0,0.365,0.597,0.479,62.8
"Thorpe, Drew",689672,CWS,FF,4-Seam Fastball,-2.6,-6,232,32.2,61,0.245,0.566,0.388,7.7,6.6,8.5,0.299,0.64,0.429,54.0
"Anderson, Nick",623433,KC,CU,Curveball,0.7,2,261,45.5,60,0.204,0.352,0.286,28.6,21.7,19.7,0.217,0.359,0.286,28.6
"Bibee, Tanner",676440,CLE,ST,Sweeper,2.3,4,184,6.5,60,0.182,0.364,0.245,25.9,28.3,17.3,0.189,0.377,0.263,30.0
"Daniel, Davis",669721,LAA,FF,4-Seam Fastball,-1.0,-2,244,48.0,60,0.328,0.586,0.398,14.7,21.7,18.6,0.268,0.472,0.327,55.6
"Brazobán, Huascar",623211,NYM,FC,Cutter,0.8,2,221,24.6,60,0.154,0.25,0.273,37.5,25.0,22.4,0.218,0.356,0.309,21.6
"Weissert, Greg",669711,BOS,ST,Sweeper,-1.6,-5,300,29.2,60,0.32,0.52,0.4,27.9,18.3,13.1,0.245,0.379,0.313,46.5
"Wilson, Justin",458677,CIN,SL,Slider,-0.8,-2,207,25.4,60,0.259,0.362,0.284,34.0,31.7,20.0,0.202,0.326,0.242,46.2
"Bowman, Matt",621199,BAL,SI,Sinker,4.0,8,194,39.0,60,0.13,0.241,0.211,13.5,25.0,30.0,0.217,0.338,0.285,43.6
"Brieske, Beau",689225,DET,SI,Sinker,2.2,4,191,16.6,60,0.222,0.278,0.256,12.5,16.7,28.6,0.257,0.349,0.297,42.2
"Otañez, Michel",671305,ATH,FF,4-Seam Fastball,0.3,1,243,40.4,60,0.167,0.238,0.31,39.7,41.7,26.6,0.114,0.187,0.298,31.6
"Sánchez, Sixto",664350,MIA,FC,Cutter,-2.9,-6,211,34.0,60,0.375,0.518,0.408,11.4,8.3,9.6,0.332,0.556,0.395,45.3
"Birdsong, Hayden",806185,SF,CU,Curveball,0.9,2,259,18.7,60,0.145,0.218,0.191,32.7,45.0,19.9,0.178,0.252,0.219,31.0
"Yarbrough, Ryan",642232,TOR,CH,Changeup,1.0,2,234,15.5,60,0.246,0.333,0.263,22.7,13.3,10.4,0.258,0.349,0.283,16.0
"Blackburn, Paul",621112,NYM,FF,4-Seam Fastball,-1.6,-4,236,19.5,60,0.286,0.694,0.448,12.5,15.0,13.0,0.267,0.672,0.44,65.9
"Woo, Bryan",693433,SEA,CH,Changeup,0.0,0,161,9.4,60,0.186,0.373,0.243,20.7,20.0,19.7,0.216,0.34,0.249,36.2
"Buehler, Walker",621111,LAD,CU,Curveball,-3.4,-9,256,19.2,60,0.278,0.481,0.382,26.7,30.0,18.8,0.282,0.457,0.359,45.9
"Little, Brendon",663893,TOR,CU,Curveball,1.0,2,221,31.8,60,0.158,0.211,0.203,43.7,46.7,24.6,0.19,0.266,0.225,27.6
"Reid-Foley, Sean",656887,NYM,FF,4-Seam Fastball,1.1,3,261,67.8,60,0.149,0.191,0.287,22.4,25.0,18.1,0.176,0.234,0.28,39.4
"Berroa, Prelander",672860,CWS,SL,Slider,0.6,1,196,56.3,60,0.173,0.327,0.277,43.4,40.0,31.6,0.111,0.211,0.213,17.9
"Cannon, Jonathan",686563,CWS,FF,4-Seam Fastball,-0.9,-2,249,12.3,60,0.236,0.4,0.308,25.4,31.7,13.6,0.198,0.363,0.277,30.6
"Weathers, Ryan",677960,MIA,ST,Sweeper,0.9,3,305,21.6,60,0.115,0.173,0.201,51.5,46.7,28.9,0.119,0.164,0.201,16.7
"Phillips, Evan",623465,LAD,FF,4-Seam Fastball,1.5,5,335,36.5,59,0.216,0.294,0.303,35.1,37.3,22.9,0.179,0.276,0.265,31.0
"Martin, Chris",455119,BOS,FF,4-Seam Fastball,0.2,0,204,31.1,59,0.25,0.393,0.307,18.9,37.3,26.5,0.253,0.408,0.306,48.6
"Blackburn, Paul",621112,NYM,CH,Changeup,2.2,5,219,18.1,59,0.164,0.236,0.209,34.7,18.6,17.5,0.241,0.364,0.297,31.8
"Mlodzinski, Carmen",669387,PIT,SL,Slider,0.7,2,230,26.6,59,0.236,0.255,0.256,31.5,25.4,17.2,0.238,0.287,0.265,35.0
"Stratton, Hunter",676702,PIT,FC,Cutter,-0.1,0,217,37.0,59,0.327,0.491,0.377,22.1,11.9,16.3,0.305,0.461,0.359,31.3
"Chivilli, Angel",683409,COL,FF,4-Seam Fastball,-1.3,-3,213,41.6,59,0.25,0.462,0.364,9.4,10.2,15.0,0.319,0.544,0.412,54.3
"Severino, Luis",622663,NYM,FC,Cutter,0.6,1,234,8.1,59,0.2,0.3,0.298,25.7,13.6,32.0,0.262,0.322,0.321,34.9
"Sewald, Paul",623149,AZ,ST,Sweeper,1.4,4,249,39.6,59,0.196,0.357,0.267,25.0,23.7,19.2,0.209,0.331,0.257,33.3
"Webb, Jacob",657097,BAL,ST,Sweeper,1.0,3,262,28.1,59,0.254,0.305,0.262,20.2,16.9,17.2,0.25,0.335,0.256,32.7
