player_name,mlbam_id,year,signal,luck_score,woba_actual,xwoba_actual,predicted_direction,actual_woba_change,outcome,in_eval,correct
ID_571657,571657,2025,Neutral,0.0624,0.2792,0.2487,,-0.0098,FLAT,False,
ID_571970,571970,2025,Slight sell,-0.0888,0.2802,0.315,DECLINED,0.1264,IMPROVED,True,False
ID_572233,572233,2025,Buy low,0.2563,0.2887,0.2897,IMPROVED,0.0258,IMPROVED,True,True
ID_573262,573262,2025,Sell high,-0.4261,0.4,0.3437,DECLINED,-0.1151,DECLINED,True,True
ID_575929,575929,2025,Slight buy,0.1208,0.2859,0.3251,IMPROVED,0.0851,IMPROVED,True,True
ID_578428,578428,2025,Neutral,-0.0048,0.3225,0.2741,,-0.0577,DECLINED,False,
ID_592206,592206,2025,Neutral,0.0434,0.3287,0.3422,,-0.0044,FLAT,False,
ID_592450,592450,2025,Sell high,-0.5595,0.5354,0.49,DECLINED,-0.1017,DECLINED,True,True
ID_592518,592518,2025,Slight buy,0.1063,0.3303,0.3816,IMPROVED,0.0655,IMPROVED,True,True
ID_592663,592663,2025,Slight buy,0.0842,0.3047,0.3229,IMPROVED,0.0221,IMPROVED,True,True
ID_592885,592885,2025,Buy low,0.1878,0.3235,0.3268,IMPROVED,0.027,IMPROVED,True,True
ID_593428,593428,2025,Neutral,0.059,0.3091,0.2917,,0.0215,IMPROVED,False,
ID_593871,593871,2025,Neutral,-0.0588,0.5138,0.4848,,-0.2304,DECLINED,False,
ID_595879,595879,2025,Sell high,-0.4521,0.3395,0.2612,DECLINED,-0.0334,DECLINED,True,True
ID_596019,596019,2025,Slight sell,-0.1002,0.3887,0.3609,DECLINED,-0.0897,DECLINED,True,True
ID_596115,596115,2025,Slight sell,-0.1101,0.3076,0.3158,DECLINED,0.0018,FLAT,False,
ID_596146,596146,2025,Slight buy,0.107,0.3315,0.3552,IMPROVED,-0.0574,DECLINED,True,False
ID_602104,602104,2025,Sell high,-0.1542,0.3451,0.286,DECLINED,-0.0528,DECLINED,True,True
ID_605137,605137,2025,Buy low,0.7971,0.2368,0.2751,IMPROVED,0.1141,IMPROVED,True,True
ID_605141,605141,2025,Buy low,0.3917,0.3276,0.3142,IMPROVED,-0.0286,DECLINED,True,False
ID_606192,606192,2025,Neutral,-0.0172,0.4246,0.3862,,-0.1375,DECLINED,False,
ID_607043,607043,2025,Buy low,0.3787,0.285,0.3229,IMPROVED,0.0767,IMPROVED,True,True
ID_607208,607208,2025,Neutral,-0.0462,0.3345,0.2929,,0.0232,IMPROVED,False,
ID_608070,608070,2025,Buy low,0.2252,0.3387,0.327,IMPROVED,0.0576,IMPROVED,True,True
ID_608324,608324,2025,Sell high,-0.3154,0.4264,0.3559,DECLINED,-0.0554,DECLINED,True,True
ID_608369,608369,2025,Buy low,0.247,0.3512,0.3997,IMPROVED,0.023,IMPROVED,True,True
ID_609280,609280,2025,Slight sell,-0.0956,0.3588,0.3091,DECLINED,-0.0301,DECLINED,True,True
ID_621020,621020,2025,Buy low,0.3264,0.2898,0.3112,IMPROVED,0.0388,IMPROVED,True,True
ID_621043,621043,2025,Buy low,0.4561,0.2643,0.28,IMPROVED,0.0755,IMPROVED,True,True
ID_621438,621438,2025,Neutral,0.0528,0.2718,0.2986,,-0.0246,DECLINED,False,
ID_621439,621439,2025,Neutral,-0.0186,0.3162,0.308,,0.1048,IMPROVED,False,
ID_621493,621493,2025,Buy low,0.4522,0.2798,0.2985,IMPROVED,0.0855,IMPROVED,True,True
ID_621566,621566,2025,Buy low,0.3043,0.3469,0.3981,IMPROVED,0.0157,IMPROVED,True,True
ID_624413,624413,2025,Sell high,-0.3454,0.4734,0.4709,DECLINED,-0.157,DECLINED,True,True
ID_624424,624424,2025,Buy low,0.4202,0.2613,0.3097,IMPROVED,0.0473,IMPROVED,True,True
ID_624428,624428,2025,Neutral,0.0046,0.287,0.2693,,0.0148,FLAT,False,
ID_624585,624585,2025,Neutral,-0.0166,0.3335,0.2968,,-0.0347,DECLINED,False,
ID_641355,641355,2025,Buy low,0.3684,0.2843,0.2864,IMPROVED,0.1099,IMPROVED,True,True
ID_641487,641487,2025,Sell high,-0.222,0.3711,0.3731,DECLINED,-0.0504,DECLINED,True,True
ID_641680,641680,2025,Neutral,-0.0336,0.3464,0.3333,,-0.088,DECLINED,False,
ID_641857,641857,2025,Buy low,0.5516,0.2426,0.2536,IMPROVED,0.1127,IMPROVED,True,True
ID_642715,642715,2025,Slight buy,0.0764,0.2763,0.2972,IMPROVED,0.0762,IMPROVED,True,True
ID_643217,643217,2025,Neutral,0.0886,0.3294,0.3003,,-0.0018,FLAT,False,
ID_643396,643396,2025,Sell high,-0.1781,0.3059,0.2795,DECLINED,-0.013,FLAT,False,
ID_645277,645277,2025,Buy low,0.2528,0.2925,0.2699,IMPROVED,0.0057,FLAT,False,
ID_646240,646240,2025,Buy low,0.2324,0.349,0.3955,IMPROVED,0.0199,IMPROVED,True,True
ID_647304,647304,2025,Slight sell,-0.1276,0.3928,0.3563,DECLINED,-0.0594,DECLINED,True,True
ID_650333,650333,2025,Buy low,0.1531,0.3351,0.2848,IMPROVED,-0.0135,FLAT,False,
ID_650402,650402,2025,Buy low,0.2109,0.3271,0.3617,IMPROVED,0.0424,IMPROVED,True,True
ID_650490,650490,2025,Buy low,0.3116,0.303,0.3269,IMPROVED,0.077,IMPROVED,True,True
ID_650859,650859,2025,Buy low,0.2102,0.269,0.2836,IMPROVED,0.0203,IMPROVED,True,True
ID_656305,656305,2025,Neutral,0.0558,0.3361,0.3244,,0.0205,IMPROVED,False,
ID_656555,656555,2025,Sell high,-0.2486,0.3731,0.3521,DECLINED,-0.0502,DECLINED,True,True
ID_656716,656716,2025,Sell high,-0.6235,0.3844,0.337,DECLINED,-0.0459,DECLINED,True,True
ID_656775,656775,2025,Slight sell,-0.1344,0.4113,0.3511,DECLINED,-0.1346,DECLINED,True,True
ID_656811,656811,2025,Neutral,-0.07,0.391,0.3918,,-0.0322,DECLINED,False,
ID_656941,656941,2025,Neutral,0.1197,0.4045,0.405,,-0.0019,FLAT,False,
ID_656976,656976,2025,Sell high,-0.8865,0.4786,0.386,DECLINED,-0.178,DECLINED,True,True
ID_657757,657757,2025,Sell high,-0.1515,0.3351,0.3143,DECLINED,-0.0127,FLAT,False,
ID_660271,660271,2025,Slight buy,0.1402,0.3924,0.4095,IMPROVED,0.0153,IMPROVED,True,True
ID_660688,660688,2025,Slight sell,-0.148,0.3423,0.3283,DECLINED,-0.109,DECLINED,True,True
ID_661388,661388,2025,Neutral,0.0278,0.3456,0.3023,,-0.0209,DECLINED,False,
ID_663457,663457,2025,Neutral,-0.0557,0.3832,0.3831,,-0.0962,DECLINED,False,
ID_663538,663538,2025,Neutral,-0.0279,0.3361,0.289,,-0.0058,FLAT,False,
ID_663586,663586,2025,Neutral,-0.0363,0.3485,0.3386,,-0.0292,DECLINED,False,
ID_663616,663616,2025,Neutral,0.0776,0.3276,0.3194,,-0.0018,FLAT,False,
ID_663624,663624,2025,Buy low,0.3954,0.276,0.2877,IMPROVED,0.0535,IMPROVED,True,True
ID_663647,663647,2025,Neutral,0.0622,0.2836,0.311,,-0.0192,DECLINED,False,
ID_663656,663656,2025,Neutral,0.1004,0.4114,0.4124,,-0.0336,DECLINED,False,
ID_663697,663697,2025,Buy low,0.336,0.2787,0.3338,IMPROVED,0.0313,IMPROVED,True,True
ID_663698,663698,2025,Sell high,-0.5136,0.3725,0.3176,DECLINED,-0.1067,DECLINED,True,True
ID_663728,663728,2025,Neutral,0.0604,0.3844,0.3685,,0.0271,IMPROVED,False,
ID_663757,663757,2025,Neutral,-0.0208,0.4463,0.3936,,-0.0895,DECLINED,False,
ID_663993,663993,2025,Neutral,-0.0339,0.3457,0.332,,-0.0602,DECLINED,False,
ID_664023,664023,2025,Neutral,0.0619,0.3423,0.3632,,-0.0258,DECLINED,False,
ID_664034,664034,2025,Neutral,0.0457,0.3447,0.3846,,-0.0472,DECLINED,False,
ID_664040,664040,2025,Buy low,0.233,0.2649,0.3368,IMPROVED,0.1323,IMPROVED,True,True
ID_664056,664056,2025,Slight sell,-0.103,0.3337,0.285,DECLINED,0.0147,FLAT,False,
ID_664728,664728,2025,Neutral,-0.0067,0.265,0.1883,,0.0318,IMPROVED,False,
ID_664761,664761,2025,Buy low,0.495,0.2361,0.2992,IMPROVED,0.1245,IMPROVED,True,True
ID_664774,664774,2025,Buy low,0.5632,0.2375,0.2841,IMPROVED,0.0276,IMPROVED,True,True
ID_665161,665161,2025,Neutral,-0.0302,0.3512,0.3553,,0.0543,IMPROVED,False,
ID_665487,665487,2025,Sell high,-0.2366,0.4571,0.435,DECLINED,-0.1194,DECLINED,True,True
ID_665489,665489,2025,Buy low,0.2915,0.3523,0.3871,IMPROVED,0.0497,IMPROVED,True,True
ID_665742,665742,2025,Buy low,0.2278,0.3522,0.3526,IMPROVED,0.0483,IMPROVED,True,True
ID_665833,665833,2025,Neutral,0.0313,0.3783,0.4085,,-0.0699,DECLINED,False,
ID_665862,665862,2025,Buy low,0.2596,0.3276,0.3334,IMPROVED,0.0525,IMPROVED,True,True
ID_665926,665926,2025,Buy low,0.4889,0.2476,0.3056,IMPROVED,0.0842,IMPROVED,True,True
ID_665966,665966,2025,Neutral,0.049,0.2964,0.2973,,0.0544,IMPROVED,False,
ID_666018,666018,2025,Slight sell,-0.1418,0.399,0.4051,DECLINED,-0.017,DECLINED,True,True
ID_666134,666134,2025,Buy low,0.2464,0.2604,0.3199,IMPROVED,0.0326,IMPROVED,True,True
ID_666149,666149,2025,Sell high,-0.4443,0.3544,0.2545,DECLINED,-0.109,DECLINED,True,True
ID_666158,666158,2025,Sell high,-0.4691,0.3789,0.3425,DECLINED,-0.0739,DECLINED,True,True
ID_666160,666160,2025,Buy low,0.3118,0.3,0.3385,IMPROVED,0.081,IMPROVED,True,True
ID_666176,666176,2025,Buy low,0.3024,0.2416,0.3052,IMPROVED,0.1277,IMPROVED,True,True
ID_666182,666182,2025,Buy low,0.1614,0.3105,0.3597,IMPROVED,0.0474,IMPROVED,True,True
ID_666624,666624,2025,Sell high,-0.3307,0.3389,0.3344,DECLINED,-0.0667,DECLINED,True,True
ID_666969,666969,2025,Buy low,0.1915,0.3021,0.3434,IMPROVED,-0.0123,FLAT,False,
ID_666971,666971,2025,Buy low,0.7052,0.2385,0.291,IMPROVED,0.0961,IMPROVED,True,True
ID_667670,667670,2025,Slight buy,0.1152,0.3511,0.3742,IMPROVED,0.026,IMPROVED,True,True
ID_668227,668227,2025,Neutral,0.0655,0.3427,0.3523,,0.0236,IMPROVED,False,
ID_668709,668709,2025,Neutral,-0.0049,0.2984,0.2795,,-0.0173,DECLINED,False,
ID_668715,668715,2025,Buy low,0.4879,0.255,0.2776,IMPROVED,0.0793,IMPROVED,True,True
ID_668804,668804,2025,Neutral,0.0314,0.2835,0.3234,,0.0134,FLAT,False,
ID_668901,668901,2025,Neutral,0.1222,0.3182,0.2984,,-0.0341,DECLINED,False,
ID_668930,668930,2025,Sell high,-0.3719,0.3761,0.3478,DECLINED,-0.0722,DECLINED,True,True
ID_668939,668939,2025,Buy low,0.3982,0.3217,0.3801,IMPROVED,-0.0109,FLAT,False,
ID_669065,669065,2025,Sell high,-0.4552,0.3919,0.3712,DECLINED,0.0152,IMPROVED,True,False
ID_669127,669127,2025,Neutral,0.0357,0.3398,0.3401,,0.0032,FLAT,False,
ID_669224,669224,2025,Buy low,0.2336,0.3124,0.2945,IMPROVED,-0.0117,FLAT,False,
ID_669242,669242,2025,Neutral,0.0636,0.3625,0.3833,,-0.0755,DECLINED,False,
ID_669257,669257,2025,Slight sell,-0.1497,0.3788,0.3428,DECLINED,0.04,IMPROVED,True,False
ID_669364,669364,2025,Neutral,0.0314,0.2933,0.2792,,0.0527,IMPROVED,False,
ID_669394,669394,2025,Buy low,0.4958,0.2401,0.2859,IMPROVED,0.0817,IMPROVED,True,True
ID_669701,669701,2025,Sell high,-0.4064,0.383,0.3225,DECLINED,-0.0482,DECLINED,True,True
ID_669911,669911,2025,Neutral,-0.0696,0.2647,0.2641,,0.021,IMPROVED,False,
ID_670224,670224,2025,Sell high,-0.423,0.403,0.3051,DECLINED,-0.1985,DECLINED,True,True
ID_670623,670623,2025,Neutral,-0.0476,0.3477,0.3317,,0.0258,IMPROVED,False,
ID_670764,670764,2025,Slight buy,0.1232,0.2247,0.2483,IMPROVED,0.0792,IMPROVED,True,True
ID_670770,670770,2025,Neutral,-0.0355,0.3164,0.2805,,0.0506,IMPROVED,False,
ID_671218,671218,2025,Neutral,-0.0597,0.3287,0.3204,,0.0133,FLAT,False,
ID_671277,671277,2025,Buy low,0.3297,0.2972,0.3361,IMPROVED,0.0231,IMPROVED,True,True
ID_671732,671732,2025,Slight sell,-0.0934,0.3336,0.2933,DECLINED,-0.0241,DECLINED,True,True
ID_671739,671739,2025,Buy low,0.3725,0.2704,0.3056,IMPROVED,0.001,FLAT,False,
ID_672275,672275,2025,Neutral,0.094,0.2092,0.2213,,0.067,IMPROVED,False,
ID_672356,672356,2025,Sell high,-0.3356,0.3333,0.3058,DECLINED,-0.046,DECLINED,True,True
ID_672386,672386,2025,Buy low,0.4197,0.2683,0.2948,IMPROVED,0.1037,IMPROVED,True,True
ID_672515,672515,2025,Buy low,0.3044,0.2738,0.32,IMPROVED,0.1012,IMPROVED,True,True
ID_672580,672580,2025,Neutral,0.0087,0.3284,0.3437,,0.039,IMPROVED,False,
ID_672640,672640,2025,Buy low,0.2247,0.2937,0.3456,IMPROVED,0.0607,IMPROVED,True,True
ID_672695,672695,2025,Neutral,0.0781,0.3559,0.3446,,-0.0014,FLAT,False,
ID_672820,672820,2025,Neutral,-0.0168,0.314,0.3182,,0.0176,IMPROVED,False,
ID_673237,673237,2025,Buy low,0.5202,0.2437,0.2661,IMPROVED,0.0907,IMPROVED,True,True
ID_673357,673357,2025,Buy low,0.2386,0.3083,0.3084,IMPROVED,-0.0032,FLAT,False,
ID_673548,673548,2025,Sell high,-0.2388,0.4259,0.3825,DECLINED,-0.0872,DECLINED,True,True
ID_673962,673962,2025,Sell high,-0.171,0.3483,0.2968,DECLINED,-0.0534,DECLINED,True,True
ID_676059,676059,2025,Buy low,0.3174,0.2949,0.3201,IMPROVED,0.1104,IMPROVED,True,True
ID_676475,676475,2025,Neutral,-0.0722,0.272,0.2299,,0.1119,IMPROVED,False,
ID_676572,676572,2025,Neutral,0.0505,0.3154,0.3644,,-0.0457,DECLINED,False,
ID_676694,676694,2025,Neutral,-0.0277,0.2854,0.2705,,0.0939,IMPROVED,False,
ID_677587,677587,2025,Buy low,0.1639,0.2428,0.3068,IMPROVED,0.034,IMPROVED,True,True
ID_677594,677594,2025,Buy low,0.3432,0.3137,0.3354,IMPROVED,0.0292,IMPROVED,True,True
ID_677800,677800,2025,Slight sell,-0.0938,0.4061,0.3915,DECLINED,-0.096,DECLINED,True,True
ID_677950,677950,2025,Sell high,-0.3029,0.3394,0.3332,DECLINED,-0.0528,DECLINED,True,True
ID_677951,677951,2025,Slight sell,-0.1254,0.3963,0.3584,DECLINED,-0.0506,DECLINED,True,True
ID_678246,678246,2025,Neutral,0.0384,0.2773,0.2842,,0.0466,IMPROVED,False,
ID_678882,678882,2025,Buy low,0.1523,0.2769,0.3317,IMPROVED,0.0637,IMPROVED,True,True
ID_679529,679529,2025,Neutral,0.0458,0.3771,0.3961,,-0.0428,DECLINED,False,
ID_680574,680574,2025,Buy low,0.4295,0.2835,0.3233,IMPROVED,0.0176,IMPROVED,True,True
ID_680757,680757,2025,Neutral,-0.0126,0.3673,0.3352,,-0.0448,DECLINED,False,
ID_680776,680776,2025,Neutral,-0.0522,0.3396,0.3241,,0.0253,IMPROVED,False,
ID_680777,680777,2025,Neutral,0.0108,0.3287,0.3501,,0.0053,FLAT,False,
ID_680977,680977,2025,Neutral,0.0184,0.3772,0.412,,-0.0527,DECLINED,False,
ID_681082,681082,2025,Sell high,-0.2545,0.3574,0.2994,DECLINED,-0.0906,DECLINED,True,True
ID_681351,681351,2025,Slight sell,-0.1354,0.3704,0.3246,DECLINED,-0.0761,DECLINED,True,True
ID_681481,681481,2025,Neutral,0.1313,0.3635,0.3529,,-0.01,FLAT,False,
ID_681624,681624,2025,Slight sell,-0.0864,0.3825,0.3065,DECLINED,-0.0507,DECLINED,True,True
ID_682829,682829,2025,Sell high,-0.1563,0.3474,0.3319,DECLINED,0.0316,IMPROVED,True,False
ID_682985,682985,2025,Neutral,0.03,0.3242,0.2928,,0.0562,IMPROVED,False,
ID_682998,682998,2025,Neutral,0.0542,0.4106,0.4085,,-0.0648,DECLINED,False,
ID_683002,683002,2025,Buy low,0.221,0.2907,0.3032,IMPROVED,0.0929,IMPROVED,True,True
ID_683011,683011,2025,Neutral,-0.0382,0.3439,0.3369,,-0.0569,DECLINED,False,
ID_683734,683734,2025,Buy low,0.6544,0.2174,0.3088,IMPROVED,0.1484,IMPROVED,True,True
ID_683737,683737,2025,Sell high,-0.3048,0.4079,0.3474,DECLINED,-0.0239,DECLINED,True,True
ID_686217,686217,2025,Sell high,-0.2428,0.366,0.3127,DECLINED,-0.0358,DECLINED,True,True
ID_686469,686469,2025,Buy low,0.6707,0.2516,0.2773,IMPROVED,0.1257,IMPROVED,True,True
ID_686668,686668,2025,Buy low,0.1568,0.3111,0.3361,IMPROVED,-0.0528,DECLINED,True,False
ID_686681,686681,2025,Buy low,0.5247,0.1898,0.241,IMPROVED,0.0442,IMPROVED,True,True
ID_686780,686780,2025,Neutral,-0.0426,0.3075,0.2524,,-0.0719,DECLINED,False,
ID_687363,687363,2025,Sell high,-0.4086,0.3412,0.278,DECLINED,-0.0676,DECLINED,True,True
ID_687401,687401,2025,Buy low,0.3204,0.2261,0.2782,IMPROVED,0.0463,IMPROVED,True,True
ID_690993,690993,2025,Buy low,0.3202,0.2909,0.3358,IMPROVED,0.0568,IMPROVED,True,True
ID_691016,691016,2025,Slight sell,-0.0884,0.3857,0.3797,DECLINED,-0.0664,DECLINED,True,True
ID_691023,691023,2025,Neutral,0.1256,0.2704,0.2664,,0.0363,IMPROVED,False,
ID_691026,691026,2025,Neutral,-0.0494,0.3387,0.3044,,-0.0272,DECLINED,False,
ID_691176,691176,2025,Slight sell,-0.102,0.3159,0.2983,DECLINED,0.0264,IMPROVED,True,False
ID_691406,691406,2025,Neutral,-0.023,0.3625,0.3229,,-0.0128,FLAT,False,
ID_691718,691718,2025,Slight sell,-0.0886,0.3854,0.3375,DECLINED,-0.0128,FLAT,False,
ID_692225,692225,2025,Sell high,-0.5346,0.3935,0.356,DECLINED,-0.1678,DECLINED,True,True
ID_693307,693307,2025,Neutral,-0.0163,0.3268,0.3067,,0.0077,FLAT,False,
ID_694192,694192,2025,Neutral,-0.0384,0.3529,0.2861,,-0.0096,FLAT,False,
ID_694384,694384,2025,Neutral,0.0439,0.332,0.2908,,0.0224,IMPROVED,False,
ID_694671,694671,2025,Slight sell,-0.1156,0.4097,0.3698,DECLINED,-0.1012,DECLINED,True,True
ID_695578,695578,2025,Neutral,0.0284,0.3923,0.3896,,-0.0288,DECLINED,False,
ID_696100,696100,2025,Neutral,-0.0731,0.3695,0.3086,,-0.0076,FLAT,False,
ID_696285,696285,2025,Slight buy,0.0892,0.2821,0.3,IMPROVED,-0.0024,FLAT,False,
ID_700242,700242,2025,Neutral,0.0397,0.276,0.2821,,-0.0139,FLAT,False,
ID_700250,700250,2025,Neutral,-0.032,0.4099,0.3977,,-0.0967,DECLINED,False,
ID_700932,700932,2025,Neutral,0.088,0.3551,0.3273,,-0.0274,DECLINED,False,
ID_701358,701358,2025,Neutral,0.0274,0.3135,0.3185,,0.0097,FLAT,False,
ID_702616,702616,2025,Sell high,-0.1522,0.3261,0.3033,DECLINED,-0.0024,FLAT,False,
ID_805779,805779,2025,Neutral,-0.0242,0.3598,0.3172,,0.0046,FLAT,False,
ID_808982,808982,2025,Sell high,-0.3572,0.4012,0.3443,DECLINED,-0.1142,DECLINED,True,True
